,Player,,,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,Player,#,Nation,Pos,Age,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
J4,Kevin Carlos,Nice,UEFA Europa League,90.0,es ESP,FW,24-210,76,1,0,0,0,4,2,0,0,19,0,0,0,0.8,0.8,0.0,2,0,6,10,60.0,0,9,0,2,2,Kevin Carlos,90.0,es ESP,FW,24-210,76,6,10,60.0,61,0,5,7,71.4,1,3,33.3,0,0,,0,0.0,0.0,0,0,0,0,0,Kevin Carlos,90.0,es ESP,FW,24-210,76,10,9,1,0,0,0,0,0,0,0,0,0,6,0,0,Kevin Carlos,90.0,es ESP,FW,24-210,76,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,Kevin Carlos,90.0,es ESP,FW,24-210,76,19,1,2,7,11,5,19,2,2,100.0,0,0.0,9,34,4,0,0,1,2,2,14,1,Kevin Carlos,90.0,es ESP,FW,24-210,76,0,0,0,0,1,1,0,0,0,0,0,0,3,3,3,50.0
J4,Isak Jansson,Nice,UEFA Europa League,21.0,se SWE,RW,23-279,14,0,0,0,0,0,0,0,0,10,0,0,0,0.0,0.0,0.1,1,0,6,10,60.0,2,5,2,1,1,Isak Jansson,21.0,se SWE,RW,23-279,14,6,10,60.0,77,23,5,6,83.3,1,2,50.0,0,0,,0,0.1,0.0,1,1,1,0,2,Isak Jansson,21.0,se SWE,RW,23-279,14,10,8,2,0,0,0,1,2,0,0,0,0,6,0,3,Isak Jansson,21.0,se SWE,RW,23-279,14,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Isak Jansson,21.0,se SWE,RW,23-279,14,10,0,0,3,7,1,10,1,1,100.0,0,0.0,5,72,40,2,2,0,0,1,6,1,Isak Jansson,21.0,se SWE,RW,23-279,14,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,
J4,Jeremie Boga,Nice,UEFA Europa League,7.0,ci CIV,"LW,AM",28-307,90,0,0,0,0,2,0,0,0,38,1,0,4,0.1,0.1,0.4,7,0,20,26,76.9,3,26,7,5,2,Jeremie Boga,7.0,ci CIV,"LW,AM",28-307,90,20,26,76.9,320,102,8,9,88.9,8,10,80.0,2,4,50.0,0,0.4,0.6,3,1,1,0,3,Jeremie Boga,7.0,ci CIV,"LW,AM",28-307,90,26,21,5,2,0,0,6,0,3,1,1,0,20,0,1,Jeremie Boga,7.0,ci CIV,"LW,AM",28-307,90,1,0,0,1,0,0,1,0.0,1,4,0,4,0,1,0,0,Jeremie Boga,7.0,ci CIV,"LW,AM",28-307,90,38,0,1,13,25,3,38,5,2,40.0,3,60.0,26,266,163,7,4,2,1,1,26,6,Jeremie Boga,7.0,ci CIV,"LW,AM",28-307,90,0,0,0,0,1,0,6,0,0,0,0,0,2,0,1,0.0
J4,Sofiane Diop,Nice,UEFA Europa League,10.0,fr FRA,AM,25-150,90,0,0,0,0,0,0,0,0,56,1,1,1,0.0,0.0,0.1,3,1,37,51,72.5,5,38,4,3,3,Sofiane Diop,10.0,fr FRA,AM,25-150,90,37,51,72.5,507,119,26,29,89.7,8,15,53.3,2,4,50.0,0,0.1,0.1,2,3,0,0,5,Sofiane Diop,10.0,fr FRA,AM,25-150,90,51,46,5,1,1,0,2,1,0,0,0,0,37,0,2,Sofiane Diop,10.0,fr FRA,AM,25-150,90,1,0,1,0,0,0,1,0.0,1,1,0,1,1,2,0,0,Sofiane Diop,10.0,fr FRA,AM,25-150,90,56,0,9,32,18,3,56,3,3,100.0,0,0.0,38,236,118,4,1,2,3,3,39,6,Sofiane Diop,10.0,fr FRA,AM,25-150,90,0,0,0,0,2,0,2,1,0,0,0,0,4,0,3,0.0
J4,Charles Vanhoutte,Nice,UEFA Europa League,24.0,be BEL,"CM,DM",27-051,68,0,1,0,0,1,1,1,0,58,1,0,0,0.1,0.1,0.6,2,1,43,50,86.0,5,46,2,1,1,Charles Vanhoutte,24.0,be BEL,"CM,DM",27-051,68,43,50,86.0,692,240,24,29,82.8,18,20,90.0,1,1,100.0,1,0.6,0.4,2,6,1,0,5,Charles Vanhoutte,24.0,be BEL,"CM,DM",27-051,68,50,49,1,1,1,0,0,0,0,0,0,0,43,0,2,Charles Vanhoutte,24.0,be BEL,"CM,DM",27-051,68,1,1,0,0,1,0,0,,0,0,0,0,0,1,4,0,Charles Vanhoutte,24.0,be BEL,"CM,DM",27-051,68,58,4,12,35,13,1,58,1,1,100.0,0,0.0,46,219,133,2,2,1,1,2,42,0,Charles Vanhoutte,24.0,be BEL,"CM,DM",27-051,68,1,0,0,1,0,0,0,0,1,0,0,0,5,2,0,100.0
J4,Hicham Boudaoui,Nice,UEFA Europa League,6.0,dz ALG,DM,26-044,22,0,0,0,0,1,0,0,0,27,3,0,1,0.0,0.0,0.0,3,0,14,19,73.7,3,15,1,1,0,Hicham Boudaoui,6.0,dz ALG,DM,26-044,22,14,19,73.7,239,88,7,9,77.8,6,7,85.7,1,2,50.0,0,0.0,0.0,1,2,2,1,3,Hicham Boudaoui,6.0,dz ALG,DM,26-044,22,19,19,0,0,0,0,1,0,0,0,0,0,14,0,1,Hicham Boudaoui,6.0,dz ALG,DM,26-044,22,3,1,0,3,0,1,1,100.0,0,1,0,1,0,3,0,0,Hicham Boudaoui,6.0,dz ALG,DM,26-044,22,27,1,2,20,5,1,27,1,0,0.0,1,100.0,15,65,22,1,0,0,0,1,19,1,Hicham Boudaoui,6.0,dz ALG,DM,26-044,22,0,0,0,1,1,0,1,0,1,0,0,0,1,0,2,0.0
J4,Salis Abdul Samed,Nice,UEFA Europa League,99.0,gh GHA,"CM,DM",25-225,68,0,0,0,0,1,0,0,0,32,1,1,1,0.2,0.2,0.1,2,0,23,24,95.8,1,16,0,1,1,Salis Abdul Samed,99.0,gh GHA,"CM,DM",25-225,68,23,24,95.8,302,101,16,17,94.1,5,5,100.0,1,1,100.0,0,0.1,0.0,1,5,0,0,1,Salis Abdul Samed,99.0,gh GHA,"CM,DM",25-225,68,24,24,0,0,0,0,0,0,0,0,0,0,23,0,0,Salis Abdul Samed,99.0,gh GHA,"CM,DM",25-225,68,1,0,0,0,1,1,2,50.0,1,1,0,1,1,2,2,0,Salis Abdul Samed,99.0,gh GHA,"CM,DM",25-225,68,32,2,7,19,6,1,32,1,1,100.0,0,0.0,16,56,20,0,0,0,2,1,20,0,Salis Abdul Samed,99.0,gh GHA,"CM,DM",25-225,68,0,0,0,0,2,0,0,1,0,0,0,0,4,0,1,0.0
J4,Morgan Sanson,Nice,UEFA Europa League,8.0,fr FRA,DM,31-080,22,0,0,0,0,1,0,0,0,13,0,0,0,0.0,0.0,0.0,1,0,8,10,80.0,0,9,2,0,0,Morgan Sanson,8.0,fr FRA,DM,31-080,22,8,10,80.0,123,45,6,7,85.7,0,1,0.0,1,1,100.0,0,0.0,0.0,0,1,0,0,0,Morgan Sanson,8.0,fr FRA,DM,31-080,22,10,10,0,0,0,0,1,0,0,0,0,0,8,0,0,Morgan Sanson,8.0,fr FRA,DM,31-080,22,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Morgan Sanson,8.0,fr FRA,DM,31-080,22,13,0,0,8,5,0,13,0,0,,0,,9,69,44,2,2,0,1,0,11,0,Morgan Sanson,8.0,fr FRA,DM,31-080,22,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0.0
J4,Ali Abdi,Nice,UEFA Europa League,2.0,tn TUN,WB,31-321,45,0,0,0,0,0,0,0,0,29,4,1,2,0.0,0.0,0.0,1,0,11,16,68.8,0,10,0,1,1,Ali Abdi,2.0,tn TUN,WB,31-321,45,11,16,68.8,125,66,7,10,70.0,3,3,100.0,0,2,0.0,0,0.0,0.0,0,0,0,0,0,Ali Abdi,2.0,tn TUN,WB,31-321,45,16,12,4,0,0,0,0,4,0,0,0,0,11,0,0,Ali Abdi,2.0,tn TUN,WB,31-321,45,4,1,1,3,0,1,2,50.0,1,2,1,1,1,5,2,0,Ali Abdi,2.0,tn TUN,WB,31-321,45,29,3,6,13,10,0,29,1,1,100.0,0,0.0,10,46,11,0,0,0,1,1,10,3,Ali Abdi,2.0,tn TUN,WB,31-321,45,0,0,0,0,1,0,0,1,1,0,0,0,1,1,1,50.0
J4,Mohamed Ali Cho,Nice,UEFA Europa League,25.0,fr FRA,"RW,FW",21-291,45,0,0,0,0,2,1,0,0,19,0,0,0,0.4,0.4,0.0,0,0,11,12,91.7,2,16,1,4,1,Mohamed Ali Cho,25.0,fr FRA,"RW,FW",21-291,45,11,12,91.7,171,47,7,7,100.0,4,4,100.0,0,0,,0,0.0,0.0,0,1,1,0,2,Mohamed Ali Cho,25.0,fr FRA,"RW,FW",21-291,45,12,12,0,0,0,0,0,0,0,0,0,0,11,0,1,Mohamed Ali Cho,25.0,fr FRA,"RW,FW",21-291,45,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Mohamed Ali Cho,25.0,fr FRA,"RW,FW",21-291,45,19,0,0,7,13,2,19,4,1,25.0,3,75.0,16,125,56,1,1,0,1,0,16,4,Mohamed Ali Cho,25.0,fr FRA,"RW,FW",21-291,45,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0
