Team,League,Game Week,Possession,Passing Accuracy,Shots on Target,Saves
Nott'ham Forest,UEFA Europa League,J2,62%,432 of 523 — 83%,8 of 21 — 38%,1 of 4 — 25%
Midtjylland,UEFA Europa League,J2,38%,74% — 242 of 325,50% — 4 of 8,87% — 7 of 8
