,Player,,,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,Player,#,Nation,Pos,Age,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
J4,Sead Haksabanović,Malmö,UEFA Europa League,29.0,me MNE,"FW,RW,LW",26-186,90,0,0,0,0,2,0,0,0,58,0,2,0,0.1,0.1,0.2,5,0,41,48,85.4,5,36,6,5,5,Sead Haksabanović,29.0,me MNE,"FW,RW,LW",26-186,90,41,48,85.4,455,121,25,27,92.6,8,10,80.0,1,3,33.3,0,0.2,0.2,2,4,2,0,5,Sead Haksabanović,29.0,me MNE,"FW,RW,LW",26-186,90,48,46,2,1,0,1,1,0,0,0,0,0,41,0,1,Sead Haksabanović,29.0,me MNE,"FW,RW,LW",26-186,90,0,0,0,0,0,0,1,0.0,1,0,0,0,2,2,0,0,Sead Haksabanović,29.0,me MNE,"FW,RW,LW",26-186,90,58,0,5,31,24,6,58,5,5,100.0,0,0.0,36,244,150,6,3,0,4,4,47,10,Sead Haksabanović,29.0,me MNE,"FW,RW,LW",26-186,90,0,0,0,1,2,0,1,2,0,0,0,0,5,0,1,0.0
J4,Hugo Bolin,Malmö,UEFA Europa League,38.0,se SWE,LW,22-105,81,0,0,0,0,1,0,0,0,33,0,0,1,0.0,0.0,0.3,3,0,18,24,75.0,3,21,8,3,1,Hugo Bolin,38.0,se SWE,LW,22-105,81,18,24,75.0,169,45,17,17,100.0,0,1,0.0,0,1,0.0,0,0.3,0.7,2,1,2,0,3,Hugo Bolin,38.0,se SWE,LW,22-105,81,24,23,0,0,0,0,1,0,0,0,0,0,18,1,2,Hugo Bolin,38.0,se SWE,LW,22-105,81,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,Hugo Bolin,38.0,se SWE,LW,22-105,81,33,0,2,12,20,8,33,3,1,33.3,2,66.7,21,182,138,8,4,2,1,3,27,6,Hugo Bolin,38.0,se SWE,LW,22-105,81,0,0,0,1,1,0,1,0,0,0,0,0,3,0,0,
J4,Stefano Vecchia,Malmö,UEFA Europa League,21.0,se SWE,FW,30-287,9,0,0,0,0,0,0,1,0,5,0,1,0,0.0,0.0,0.0,0,0,1,1,100.0,0,4,0,0,0,Stefano Vecchia,21.0,se SWE,FW,30-287,9,1,1,100.0,8,0,1,1,100.0,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,Stefano Vecchia,21.0,se SWE,FW,30-287,9,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,Stefano Vecchia,21.0,se SWE,FW,30-287,9,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,0,0,Stefano Vecchia,21.0,se SWE,FW,30-287,9,5,0,1,2,2,1,5,0,0,,0,,4,44,10,0,1,1,1,2,4,0,Stefano Vecchia,21.0,se SWE,FW,30-287,9,1,0,0,2,0,0,0,1,0,0,0,0,1,0,0,
J4,Emmanuel Ekong,Malmö,UEFA Europa League,11.0,se SWE,RW,23-134,64,0,0,0,0,1,0,0,0,9,0,0,0,0.3,0.3,0.0,0,0,5,6,83.3,1,4,0,0,0,Emmanuel Ekong,11.0,se SWE,RW,23-134,64,5,6,83.3,77,13,1,2,50.0,2,2,100.0,1,1,100.0,0,0.0,0.0,0,0,0,0,1,Emmanuel Ekong,11.0,se SWE,RW,23-134,64,6,6,0,0,0,0,0,0,0,0,0,0,5,0,0,Emmanuel Ekong,11.0,se SWE,RW,23-134,64,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Emmanuel Ekong,11.0,se SWE,RW,23-134,64,9,0,1,5,3,1,9,0,0,,0,,4,40,12,0,0,0,1,0,8,1,Emmanuel Ekong,11.0,se SWE,RW,23-134,64,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,
J4,Salifou Soumah,Malmö,UEFA Europa League,15.0,gn GUI,"FW,RW",22-034,26,0,0,0,0,0,0,0,0,9,0,0,2,0.0,0.0,0.0,0,0,4,6,66.7,1,5,0,0,0,Salifou Soumah,15.0,gn GUI,"FW,RW",22-034,26,4,6,66.7,30,11,3,3,100.0,0,0,,0,0,,0,0.0,0.0,0,0,0,0,1,Salifou Soumah,15.0,gn GUI,"FW,RW",22-034,26,6,6,0,0,0,0,1,0,0,0,0,0,4,0,2,Salifou Soumah,15.0,gn GUI,"FW,RW",22-034,26,0,0,0,0,0,0,0,,0,2,0,2,0,0,0,0,Salifou Soumah,15.0,gn GUI,"FW,RW",22-034,26,9,0,1,3,5,0,9,0,0,,0,,5,13,4,0,0,0,1,0,7,3,Salifou Soumah,15.0,gn GUI,"FW,RW",22-034,26,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,
J4,Adrian Skogmar,Malmö,UEFA Europa League,37.0,se SWE,LM,19-348,90,0,0,0,0,2,0,0,0,53,3,0,2,0.1,0.1,0.1,5,0,38,40,95.0,2,30,4,4,2,Adrian Skogmar,37.0,se SWE,LM,19-348,90,38,40,95.0,399,63,28,29,96.6,5,5,100.0,1,1,100.0,0,0.1,0.1,3,0,0,0,2,Adrian Skogmar,37.0,se SWE,LM,19-348,90,40,38,2,1,0,0,0,0,0,0,0,0,38,0,0,Adrian Skogmar,37.0,se SWE,LM,19-348,90,3,1,1,2,0,1,1,100.0,0,2,0,2,0,3,1,0,Adrian Skogmar,37.0,se SWE,LM,19-348,90,53,1,8,27,19,3,53,4,2,50.0,2,50.0,30,217,113,4,5,1,1,2,36,10,Adrian Skogmar,37.0,se SWE,LM,19-348,90,0,0,0,1,4,0,0,0,1,0,0,0,6,1,1,50.0
J4,Kenan Busuladžić,Malmö,UEFA Europa League,40.0,se SWE,CM,18-273,64,0,0,0,0,0,0,0,0,71,2,0,1,0.0,0.0,0.0,2,0,60,67,89.6,4,33,0,1,1,Kenan Busuladžić,40.0,se SWE,CM,18-273,64,60,67,89.6,745,184,38,41,92.7,14,15,93.3,3,3,100.0,0,0.0,0.0,0,3,2,0,4,Kenan Busuladžić,40.0,se SWE,CM,18-273,64,67,64,3,3,0,0,0,0,0,0,0,0,60,0,2,Kenan Busuladžić,40.0,se SWE,CM,18-273,64,2,1,0,2,0,2,4,50.0,2,1,0,1,0,2,0,0,Kenan Busuladžić,40.0,se SWE,CM,18-273,64,71,1,15,52,5,0,71,1,1,100.0,0,0.0,33,176,55,0,1,0,0,2,57,0,Kenan Busuladžić,40.0,se SWE,CM,18-273,64,0,0,0,2,3,0,0,0,1,0,1,0,7,0,3,0.0
J4,Oliver Berg,Malmö,UEFA Europa League,16.0,no NOR,CM,32-070,26,0,0,0,0,0,0,0,0,15,0,0,0,0.0,0.0,0.0,0,0,9,13,69.2,0,7,1,1,0,Oliver Berg,16.0,no NOR,CM,32-070,26,9,13,69.2,133,22,4,6,66.7,4,5,80.0,0,0,,0,0.0,0.0,0,0,0,0,0,Oliver Berg,16.0,no NOR,CM,32-070,26,13,11,2,0,0,0,1,1,1,0,1,0,9,0,0,Oliver Berg,16.0,no NOR,CM,32-070,26,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Oliver Berg,16.0,no NOR,CM,32-070,26,15,0,2,9,4,0,15,1,0,0.0,1,100.0,7,44,25,1,1,0,0,1,11,1,Oliver Berg,16.0,no NOR,CM,32-070,26,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0
J4,Otto Rosengren,Malmö,UEFA Europa League,7.0,se SWE,RM,22-174,89,0,0,0,0,2,1,1,0,85,0,1,2,0.0,0.0,0.0,2,0,70,79,88.6,4,40,3,1,1,Otto Rosengren,7.0,se SWE,RM,22-174,89,70,79,88.6,916,161,37,41,90.2,26,27,96.3,1,3,33.3,0,0.0,0.0,0,1,0,0,4,Otto Rosengren,7.0,se SWE,RM,22-174,89,79,77,2,2,0,0,1,0,0,0,0,0,70,0,1,Otto Rosengren,7.0,se SWE,RM,22-174,89,0,0,0,0,0,0,1,0.0,1,2,0,2,1,1,0,0,Otto Rosengren,7.0,se SWE,RM,22-174,89,85,0,20,50,15,0,85,1,1,100.0,0,0.0,40,255,113,3,1,0,0,0,70,1,Otto Rosengren,7.0,se SWE,RM,22-174,89,1,0,0,1,2,0,1,1,0,0,0,0,4,0,1,0.0
J4,Oscar Lewicki,Malmö,UEFA Europa League,6.0,se SWE,RM,33-115,1,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0.0,0.0,0,0,3,3,100.0,1,2,0,0,0,Oscar Lewicki,6.0,se SWE,RM,33-115,1,3,3,100.0,46,36,1,1,100.0,2,2,100.0,0,0,,0,0.0,0.0,0,1,0,0,1,Oscar Lewicki,6.0,se SWE,RM,33-115,1,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0,Oscar Lewicki,6.0,se SWE,RM,33-115,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Oscar Lewicki,6.0,se SWE,RM,33-115,1,3,0,0,3,0,0,3,0,0,,0,,2,7,4,0,0,0,0,0,2,0,Oscar Lewicki,6.0,se SWE,RM,33-115,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
