Team,League,Game Week,Possession,Passing Accuracy,Shots on Target,Saves
Nice,UEFA Europa League,J1,43%,369 of 478 — 77%,1 of 6 — 17%,2 of 4 — 50%
Roma,UEFA Europa League,J1,57%,82% — 518 of 630,33% — 4 of 12,100% — 1 of 1
