Game Week,Player,Team,League,Nation,Age,Min,SoTA,GA,Saves,Save%,PSxG,Cmp,Att,Cmp%,Att (GK),Thr,Launch%,AvgLen,Att,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,AvgDist
J8,Gianluigi Donnarumma,Manchester City,English Premier League,it ITA,26-235,90,1,0,1,100.0,0.1,0,5,0.0,34,4,14.7,25.4,1,0.0,19.0,8,1,12.5,0,6.0
J8,Jordan Pickford,Everton,English Premier League,eng ENG,31-225,90,7,2,5,71.4,1.5,7,22,31.8,32,4,62.5,42.5,3,66.7,48.3,13,0,0.0,0,12.3
