Team,League,Game Week,Possession,Passing Accuracy,Shots on Target,Saves
Como,Italian Serie A,J5,57%,402 of 484 — 83%,6 of 14 — 43%,1 of 2 — 50%
Cremonese,Italian Serie A,J5,43%,75% — 274 of 366,22% — 2 of 9,83% — 5 of 6
