,Player,,,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,Player,#,Nation,Pos,Age,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
J4,Franculino Djú,Midtjylland,UEFA Europa League,7.0,gw GNB,FW,21-131,58,1,0,0,0,4,2,0,0,25,2,0,0,0.4,0.4,0.4,3,0,7,15,46.7,2,15,1,0,0,Franculino Djú,7.0,gw GNB,FW,21-131,58,7,15,46.7,111,30,2,6,33.3,4,6,66.7,0,1,0.0,0,0.4,0.1,2,0,1,0,2,Franculino Djú,7.0,gw GNB,FW,21-131,58,15,14,1,0,0,0,1,0,0,0,0,0,7,0,0,Franculino Djú,7.0,gw GNB,FW,21-131,58,2,2,1,1,0,0,1,0.0,1,0,0,0,0,2,1,0,Franculino Djú,7.0,gw GNB,FW,21-131,58,25,1,2,7,17,7,25,0,0,,0,,15,68,45,1,2,1,5,2,20,3,Franculino Djú,7.0,gw GNB,FW,21-131,58,0,0,0,0,1,0,1,0,2,0,0,0,1,1,2,33.3
J4,Júnior Brumado,Midtjylland,UEFA Europa League,74.0,br BRA,FW,26-175,32,0,0,0,0,2,1,0,0,17,0,0,0,0.1,0.1,0.0,1,0,9,12,75.0,1,8,1,1,1,Júnior Brumado,74.0,br BRA,FW,26-175,32,9,12,75.0,139,12,7,9,77.8,1,2,50.0,1,1,100.0,0,0.0,0.1,0,0,1,0,1,Júnior Brumado,74.0,br BRA,FW,26-175,32,12,11,1,0,0,0,0,0,0,0,0,0,9,0,0,Júnior Brumado,74.0,br BRA,FW,26-175,32,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Júnior Brumado,74.0,br BRA,FW,26-175,32,17,0,0,5,12,7,17,1,1,100.0,0,0.0,8,44,15,1,1,1,1,1,12,3,Júnior Brumado,74.0,br BRA,FW,26-175,32,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,50.0
J4,Mikel Gogorza,Midtjylland,UEFA Europa League,41.0,dk DEN,LW,19-040,58,1,1,0,0,2,1,0,0,36,1,0,1,0.2,0.2,0.3,7,2,21,28,75.0,4,16,2,3,1,Mikel Gogorza,41.0,dk DEN,LW,19-040,58,21,28,75.0,390,155,8,11,72.7,6,8,75.0,5,6,83.3,1,0.3,0.8,4,0,1,0,4,Mikel Gogorza,41.0,dk DEN,LW,19-040,58,28,24,3,0,0,1,6,0,3,2,0,1,21,1,0,Mikel Gogorza,41.0,dk DEN,LW,19-040,58,1,1,0,1,0,0,1,0.0,1,1,0,1,0,1,0,0,Mikel Gogorza,41.0,dk DEN,LW,19-040,58,36,0,5,10,22,5,36,3,1,33.3,1,33.3,16,140,72,2,2,2,3,1,23,6,Mikel Gogorza,41.0,dk DEN,LW,19-040,58,0,0,0,0,1,0,6,0,1,0,0,0,1,1,1,50.0
J4,Aral Şimşir,Midtjylland,UEFA Europa League,58.0,dk DEN,LW,23-140,32,0,0,0,0,0,0,0,0,23,0,1,0,0.0,0.0,0.3,3,0,14,19,73.7,2,10,2,4,1,Aral Şimşir,58.0,dk DEN,LW,23-140,32,14,19,73.7,246,101,6,6,100.0,4,6,66.7,3,4,75.0,0,0.3,0.3,2,1,0,0,2,Aral Şimşir,58.0,dk DEN,LW,23-140,32,19,16,3,3,0,0,4,0,0,0,0,0,14,0,2,Aral Şimşir,58.0,dk DEN,LW,23-140,32,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,Aral Şimşir,58.0,dk DEN,LW,23-140,32,23,0,0,8,16,2,23,4,1,25.0,2,50.0,10,75,51,2,3,0,0,0,17,4,Aral Şimşir,58.0,dk DEN,LW,23-140,32,0,0,0,0,2,0,4,1,0,0,0,0,1,0,0,
J4,Darío Osorio,Midtjylland,UEFA Europa League,11.0,cl CHI,RW,21-286,58,0,0,0,0,4,1,0,0,32,1,0,0,0.2,0.2,0.3,6,1,16,20,80.0,4,15,2,1,1,Darío Osorio,11.0,cl CHI,RW,21-286,58,16,20,80.0,297,108,7,8,87.5,7,8,87.5,2,4,50.0,0,0.3,0.2,2,2,0,0,4,Darío Osorio,11.0,cl CHI,RW,21-286,58,20,19,1,1,1,0,2,0,0,0,0,0,16,0,0,Darío Osorio,11.0,cl CHI,RW,21-286,58,1,1,0,1,0,1,1,100.0,0,0,0,0,0,1,0,0,Darío Osorio,11.0,cl CHI,RW,21-286,58,32,0,2,15,15,2,32,1,1,100.0,0,0.0,15,128,58,2,2,1,5,1,20,7,Darío Osorio,11.0,cl CHI,RW,21-286,58,0,0,0,2,0,0,2,0,1,0,0,0,3,1,0,100.0
J4,Denil Castillo,Midtjylland,UEFA Europa League,21.0,ec ECU,"DM,RW",21-227,32,0,0,0,0,1,0,0,0,23,0,2,1,0.3,0.3,0.0,0,0,14,16,87.5,0,11,0,2,2,Denil Castillo,21.0,ec ECU,"DM,RW",21-227,32,14,16,87.5,178,22,8,8,100.0,4,4,100.0,0,1,0.0,0,0.0,0.0,0,0,0,0,0,Denil Castillo,21.0,ec ECU,"DM,RW",21-227,32,16,16,0,0,0,0,0,0,0,0,0,0,14,0,0,Denil Castillo,21.0,ec ECU,"DM,RW",21-227,32,0,0,0,0,0,0,0,,0,1,0,1,2,2,0,0,Denil Castillo,21.0,ec ECU,"DM,RW",21-227,32,23,0,3,12,9,1,23,2,2,100.0,0,0.0,11,85,18,0,1,0,2,0,16,1,Denil Castillo,21.0,ec ECU,"DM,RW",21-227,32,0,0,0,0,1,0,0,2,0,0,0,0,1,0,0,
J4,Cho Gue-sung,Midtjylland,UEFA Europa League,10.0,kr KOR,"AM,RW",27-285,90,0,0,0,0,5,3,0,0,31,1,1,0,0.7,0.7,0.1,3,0,12,18,66.7,3,19,2,1,0,Cho Gue-sung,10.0,kr KOR,"AM,RW",27-285,90,12,18,66.7,210,73,5,6,83.3,4,6,66.7,2,2,100.0,0,0.1,0.1,1,2,0,0,3,Cho Gue-sung,10.0,kr KOR,"AM,RW",27-285,90,18,18,0,0,0,0,1,0,0,0,0,0,12,0,0,Cho Gue-sung,10.0,kr KOR,"AM,RW",27-285,90,1,0,0,0,1,1,1,100.0,0,0,0,0,1,2,0,0,Cho Gue-sung,10.0,kr KOR,"AM,RW",27-285,90,31,0,2,15,14,9,31,1,0,0.0,1,100.0,19,110,33,2,1,3,2,2,24,5,Cho Gue-sung,10.0,kr KOR,"AM,RW",27-285,90,0,0,0,1,2,1,1,1,0,0,0,0,4,2,4,33.3
J4,Philip Billing,Midtjylland,UEFA Europa League,8.0,dk DEN,DM,29-148,70,0,1,0,0,0,0,0,0,48,1,0,0,0.0,0.0,0.3,4,2,36,44,81.8,4,15,2,0,0,Philip Billing,8.0,dk DEN,DM,29-148,70,36,44,81.8,570,173,16,20,80.0,15,17,88.2,2,2,100.0,1,0.3,0.3,2,6,3,2,4,Philip Billing,8.0,dk DEN,DM,29-148,70,44,44,0,0,0,0,2,0,0,0,0,0,36,0,0,Philip Billing,8.0,dk DEN,DM,29-148,70,1,0,0,1,0,1,1,100.0,0,0,0,0,0,1,1,0,Philip Billing,8.0,dk DEN,DM,29-148,70,48,0,8,27,13,0,48,0,0,,0,,15,82,47,2,0,0,0,1,30,2,Philip Billing,8.0,dk DEN,DM,29-148,70,0,0,0,1,1,0,2,0,0,0,0,0,4,1,1,50.0
J4,Valdemar Andreasen,Midtjylland,UEFA Europa League,20.0,dk DEN,AM,20-285,20,0,0,0,0,1,1,0,0,16,1,0,0,0.1,0.1,0.0,1,0,10,14,71.4,3,7,0,0,0,Valdemar Andreasen,20.0,dk DEN,AM,20-285,20,10,14,71.4,171,70,5,5,100.0,3,5,60.0,1,3,33.3,0,0.0,0.0,0,0,1,1,3,Valdemar Andreasen,20.0,dk DEN,AM,20-285,20,14,12,2,1,0,1,5,0,1,0,1,0,10,0,0,Valdemar Andreasen,20.0,dk DEN,AM,20-285,20,1,1,0,1,0,0,0,,0,0,0,0,0,1,0,0,Valdemar Andreasen,20.0,dk DEN,AM,20-285,20,16,0,1,6,9,1,16,0,0,,0,,7,27,19,0,1,0,0,0,11,2,Valdemar Andreasen,20.0,dk DEN,AM,20-285,20,0,0,0,0,0,0,5,0,1,0,0,0,2,1,0,100.0
J4,Pedro Bravo,Midtjylland,UEFA Europa League,19.0,co COL,DM,20-345,90,0,0,0,0,0,0,0,0,44,1,3,1,0.0,0.0,0.0,3,1,32,34,94.1,5,19,0,1,1,Pedro Bravo,19.0,co COL,DM,20-345,90,32,34,94.1,659,110,11,12,91.7,12,12,100.0,8,8,100.0,0,0.0,0.0,0,2,0,0,5,Pedro Bravo,19.0,co COL,DM,20-345,90,34,34,0,0,0,1,0,0,0,0,0,0,32,0,0,Pedro Bravo,19.0,co COL,DM,20-345,90,1,1,0,1,0,1,2,50.0,1,1,0,1,3,4,3,0,Pedro Bravo,19.0,co COL,DM,20-345,90,44,1,9,26,10,0,44,1,1,100.0,0,0.0,19,94,27,0,1,0,3,2,20,1,Pedro Bravo,19.0,co COL,DM,20-345,90,0,0,0,3,0,0,0,3,1,0,0,0,9,3,0,100.0
