Game Week,Player,Team,League,Nation,Age,Min,SoTA,GA,Saves,Save%,PSxG,Cmp,Att,Cmp%,Att (GK),Thr,Launch%,AvgLen,Att,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,AvgDist
J1,Jack Butland,Rangers,UEFA Europa League,eng ENG,32-199,90,4,1,2,75.0,1.2,6,15,40.0,32,8,34.4,33.4,6,66.7,42.5,11,2,18.2,2,13.8
J1,Hendrik Van Crombrugge,Genk,UEFA Europa League,be BEL,32-148,90,1,0,1,100.0,0.0,4,6,66.7,24,1,20.8,28.4,3,33.3,32.7,19,1,5.3,0,6.2
