,Player,,,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,Player,#,Nation,Pos,Age,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
J4,Erling Haaland,Manchester City,UEFA Champions League,9.0,no NOR,FW,25-107,85,1,0,0,0,4,3,0,0,23,0,0,0,0.8,0.8,0.3,3,0,13,16,81.3,2,15,3,1,1,Erling Haaland,9.0,no NOR,FW,25-107,85,13,16,81.3,140,52,8,8,100.0,3,3,100.0,0,1,0.0,0,0.3,0.2,1,0,1,0,2,Erling Haaland,9.0,no NOR,FW,25-107,85,16,16,0,0,0,0,0,0,0,0,0,0,13,0,1,Erling Haaland,9.0,no NOR,FW,25-107,85,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,Erling Haaland,9.0,no NOR,FW,25-107,85,23,1,2,7,14,7,23,1,1,100.0,0,0.0,15,103,52,3,0,2,0,0,19,2,Erling Haaland,9.0,no NOR,FW,25-107,85,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,100.0
J4,Omar Marmoush,Manchester City,UEFA Champions League,7.0,eg EGY,FW,26-271,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,,0,0,0,0,0,Omar Marmoush,7.0,eg EGY,FW,26-271,5,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,Omar Marmoush,7.0,eg EGY,FW,26-271,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Omar Marmoush,7.0,eg EGY,FW,26-271,5,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Omar Marmoush,7.0,eg EGY,FW,26-271,5,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,Omar Marmoush,7.0,eg EGY,FW,26-271,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
J4,Jeremy Doku,Manchester City,UEFA Champions League,11.0,be BEL,LM,23-162,78,0,1,0,0,0,0,0,0,45,2,0,1,0.0,0.0,0.4,6,2,28,32,87.5,2,29,3,7,4,Jeremy Doku,11.0,be BEL,LM,23-162,78,28,32,87.5,456,136,17,18,94.4,8,9,88.9,3,4,75.0,1,0.4,0.2,3,0,0,0,2,Jeremy Doku,11.0,be BEL,LM,23-162,78,32,32,0,0,1,0,1,0,0,0,0,0,28,0,0,Jeremy Doku,11.0,be BEL,LM,23-162,78,2,1,1,0,1,0,0,,0,1,0,1,0,2,0,1,Jeremy Doku,11.0,be BEL,LM,23-162,78,45,0,10,22,15,5,45,7,4,57.1,3,42.9,29,200,86,3,2,2,3,2,34,4,Jeremy Doku,11.0,be BEL,LM,23-162,78,0,0,0,0,3,0,1,0,1,0,0,0,4,0,0,
J4,Rayan Cherki,Manchester City,UEFA Champions League,10.0,fr FRA,LM,22-080,12,1,0,0,0,1,1,0,0,8,0,0,0,0.1,0.1,0.0,0,0,4,6,66.7,0,5,0,1,1,Rayan Cherki,10.0,fr FRA,LM,22-080,12,4,6,66.7,84,30,2,2,100.0,1,2,50.0,1,1,100.0,0,0.0,0.0,0,0,0,0,0,Rayan Cherki,10.0,fr FRA,LM,22-080,12,6,6,0,0,1,0,0,0,0,0,0,0,4,0,0,Rayan Cherki,10.0,fr FRA,LM,22-080,12,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Rayan Cherki,10.0,fr FRA,LM,22-080,12,8,0,1,5,2,2,8,1,1,100.0,0,0.0,5,52,9,0,0,0,1,0,7,1,Rayan Cherki,10.0,fr FRA,LM,22-080,12,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,
J4,Phil Foden,Manchester City,UEFA Champions League,47.0,eng ENG,"CM,RM",25-161,90,2,0,0,0,4,4,0,0,66,0,0,0,0.2,0.2,0.3,6,0,49,59,83.1,6,26,3,2,2,Phil Foden,47.0,eng ENG,"CM,RM",25-161,90,49,59,83.1,789,232,30,34,88.2,10,11,90.9,8,11,72.7,0,0.3,0.4,3,4,3,1,6,Phil Foden,47.0,eng ENG,"CM,RM",25-161,90,59,52,6,0,1,0,6,0,4,2,2,0,49,1,0,Phil Foden,47.0,eng ENG,"CM,RM",25-161,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Phil Foden,47.0,eng ENG,"CM,RM",25-161,90,66,1,12,31,23,4,66,2,2,100.0,0,0.0,26,159,100,3,1,1,1,2,54,4,Phil Foden,47.0,eng ENG,"CM,RM",25-161,90,0,0,0,0,1,0,6,0,0,0,0,0,5,0,2,0.0
J4,Tijjani Reijnders,Manchester City,UEFA Champions League,4.0,nl NED,CM,27-099,78,0,2,0,0,2,1,0,0,39,0,0,0,0.1,0.1,0.2,6,2,28,33,84.8,6,14,5,2,1,Tijjani Reijnders,4.0,nl NED,CM,27-099,78,28,33,84.8,399,114,14,18,77.8,13,13,100.0,0,1,0.0,2,0.2,0.1,3,3,0,0,6,Tijjani Reijnders,4.0,nl NED,CM,27-099,78,33,32,1,1,0,0,1,0,0,0,0,0,28,0,0,Tijjani Reijnders,4.0,nl NED,CM,27-099,78,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,1,Tijjani Reijnders,4.0,nl NED,CM,27-099,78,39,2,6,16,17,5,39,2,1,50.0,1,50.0,14,133,116,5,3,1,1,0,27,3,Tijjani Reijnders,4.0,nl NED,CM,27-099,78,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,
J4,Bernardo Silva,Manchester City,UEFA Champions League,20.0,pt POR,"CM,RM",31-087,12,0,0,0,0,0,0,0,0,15,1,0,0,0.0,0.0,0.0,0,0,10,12,83.3,1,5,0,0,0,Bernardo Silva,20.0,pt POR,"CM,RM",31-087,12,10,12,83.3,180,62,5,5,100.0,4,5,80.0,1,1,100.0,0,0.0,0.0,0,1,0,0,1,Bernardo Silva,20.0,pt POR,"CM,RM",31-087,12,12,11,1,1,0,0,0,0,0,0,0,0,10,0,1,Bernardo Silva,20.0,pt POR,"CM,RM",31-087,12,1,0,1,0,0,0,0,,0,0,0,0,0,1,0,0,Bernardo Silva,20.0,pt POR,"CM,RM",31-087,12,15,1,5,8,2,2,15,0,0,,0,,5,15,8,0,0,0,1,0,9,2,Bernardo Silva,20.0,pt POR,"CM,RM",31-087,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0
J4,Sávio,Manchester City,UEFA Champions League,26.0,br BRA,RM,21-209,77,0,0,0,0,3,1,1,0,45,0,0,0,0.1,0.1,0.1,3,0,20,31,64.5,1,28,10,7,3,Sávio,26.0,br BRA,RM,21-209,77,20,31,64.5,278,38,12,17,70.6,7,11,63.6,0,0,,0,0.1,0.0,2,1,0,0,1,Sávio,26.0,br BRA,RM,21-209,77,31,31,0,0,1,0,1,0,0,0,0,0,20,0,1,Sávio,26.0,br BRA,RM,21-209,77,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Sávio,26.0,br BRA,RM,21-209,77,45,1,5,19,23,8,45,7,3,42.9,3,42.9,28,397,312,10,5,6,2,1,35,10,Sávio,26.0,br BRA,RM,21-209,77,1,0,0,2,3,2,1,0,0,0,0,0,5,0,0,
J4,Rúben Dias,Manchester City,UEFA Champions League,3.0,pt POR,"CB,CM",28-175,13,0,0,0,0,0,0,0,0,5,0,0,0,0.0,0.0,0.0,0,0,4,4,100.0,0,2,0,0,0,Rúben Dias,3.0,pt POR,"CB,CM",28-175,13,4,4,100.0,73,20,1,1,100.0,3,3,100.0,0,0,,0,0.0,0.0,0,0,0,0,0,Rúben Dias,3.0,pt POR,"CB,CM",28-175,13,4,4,0,0,0,0,0,0,0,0,0,0,4,0,0,Rúben Dias,3.0,pt POR,"CB,CM",28-175,13,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,Rúben Dias,3.0,pt POR,"CB,CM",28-175,13,5,2,4,1,0,0,5,0,0,,0,,2,5,2,0,0,0,0,0,4,0,Rúben Dias,3.0,pt POR,"CB,CM",28-175,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
J4,Nicolás González,Manchester City,UEFA Champions League,14.0,es ESP,"DM,CM",23-306,90,0,0,0,0,2,0,0,0,85,4,2,2,0.2,0.2,0.0,5,2,65,71,91.5,4,31,0,1,1,Nicolás González,14.0,es ESP,"DM,CM",23-306,90,65,71,91.5,934,284,36,39,92.3,26,26,100.0,1,1,100.0,0,0.0,0.0,0,3,0,0,4,Nicolás González,14.0,es ESP,"DM,CM",23-306,90,71,65,4,4,0,0,0,0,0,0,0,0,65,2,1,Nicolás González,14.0,es ESP,"DM,CM",23-306,90,4,2,1,3,0,2,4,50.0,2,2,0,2,2,6,5,0,Nicolás González,14.0,es ESP,"DM,CM",23-306,90,85,6,29,45,11,1,85,1,1,100.0,0,0.0,31,98,23,0,0,0,1,1,56,1,Nicolás González,14.0,es ESP,"DM,CM",23-306,90,0,0,0,0,0,0,0,2,2,0,0,0,10,2,1,66.7
