,Player,,,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,Player,#,Nation,Pos,Age,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
J4,Camilo Marques,Qarabağ,UEFA Champions League,17.0,co COL,FW,23-268,60,0,0,0,0,2,0,0,0,12,0,0,0,0.4,0.4,0.0,1,1,5,8,62.5,0,5,1,0,0,Camilo Marques,17.0,co COL,FW,23-268,60,5,8,62.5,65,0,2,2,100.0,2,3,66.7,0,1,0.0,0,0.0,0.0,0,0,0,0,0,Camilo Marques,17.0,co COL,FW,23-268,60,8,5,3,0,0,0,1,0,0,0,0,0,5,0,0,Camilo Marques,17.0,co COL,FW,23-268,60,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Camilo Marques,17.0,co COL,FW,23-268,60,12,0,0,6,7,5,12,0,0,,0,,5,57,24,1,1,1,2,1,6,4,Camilo Marques,17.0,co COL,FW,23-268,60,0,0,0,1,0,0,1,0,0,0,0,0,1,2,1,66.7
J4,Nəriman Axundzadə,Qarabağ,UEFA Champions League,7.0,az AZE,FW,21-196,30,0,0,0,0,1,0,0,0,6,0,0,1,0.0,0.0,0.3,1,0,3,4,75.0,0,5,0,1,0,Nəriman Axundzadə,7.0,az AZE,FW,21-196,30,3,4,75.0,55,23,1,1,100.0,2,2,100.0,0,1,0.0,0,0.3,0.1,1,0,1,1,0,Nəriman Axundzadə,7.0,az AZE,FW,21-196,30,4,4,0,0,0,0,1,0,0,0,0,0,3,0,0,Nəriman Axundzadə,7.0,az AZE,FW,21-196,30,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,Nəriman Axundzadə,7.0,az AZE,FW,21-196,30,6,0,1,2,3,0,6,1,0,0.0,0,0.0,5,20,9,0,0,0,0,0,4,1,Nəriman Axundzadə,7.0,az AZE,FW,21-196,30,0,0,0,0,2,0,1,0,0,0,0,0,1,0,2,0.0
J4,Abdellah Zoubir,Qarabağ,UEFA Champions League,10.0,fr FRA,"AM,LW",33-335,74,0,0,0,0,0,0,0,0,37,1,0,0,0.0,0.0,0.0,0,0,26,30,86.7,3,22,3,0,0,Abdellah Zoubir,10.0,fr FRA,"AM,LW",33-335,74,26,30,86.7,358,114,18,20,90.0,6,7,85.7,1,2,50.0,0,0.0,0.0,0,3,2,0,3,Abdellah Zoubir,10.0,fr FRA,"AM,LW",33-335,74,30,26,4,2,0,0,0,1,1,0,0,0,26,0,0,Abdellah Zoubir,10.0,fr FRA,"AM,LW",33-335,74,1,1,0,1,0,1,1,100.0,0,0,0,0,0,1,0,0,Abdellah Zoubir,10.0,fr FRA,"AM,LW",33-335,74,37,0,8,14,16,2,37,0,0,,0,,22,152,90,3,3,2,2,2,26,4,Abdellah Zoubir,10.0,fr FRA,"AM,LW",33-335,74,0,0,0,0,0,1,0,0,1,0,0,0,2,0,0,
J4,Oleksii Kashchuk,Qarabağ,UEFA Champions League,21.0,ua UKR,AM,25-129,16,0,0,0,0,1,1,0,0,6,0,0,0,0.3,0.3,0.0,1,0,2,3,66.7,2,4,3,1,1,Oleksii Kashchuk,21.0,ua UKR,AM,25-129,16,2,3,66.7,30,16,1,1,100.0,1,2,50.0,0,0,,0,0.0,0.0,1,1,1,0,2,Oleksii Kashchuk,21.0,ua UKR,AM,25-129,16,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0,Oleksii Kashchuk,21.0,ua UKR,AM,25-129,16,0,0,0,0,0,0,2,0.0,2,0,0,0,0,0,1,0,Oleksii Kashchuk,21.0,ua UKR,AM,25-129,16,6,1,1,3,3,2,6,1,1,100.0,0,0.0,4,74,64,3,1,1,1,0,3,1,Oleksii Kashchuk,21.0,ua UKR,AM,25-129,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
J4,Kady Borges,Qarabağ,UEFA Champions League,20.0,br BRA,RW,29-187,30,0,0,0,0,1,0,0,0,11,0,0,0,0.0,0.0,0.0,0,0,4,6,66.7,0,9,1,4,0,Kady Borges,20.0,br BRA,RW,29-187,30,4,6,66.7,72,22,2,3,66.7,1,1,100.0,1,1,100.0,0,0.0,0.0,0,0,0,0,0,Kady Borges,20.0,br BRA,RW,29-187,30,6,5,1,1,0,0,0,0,0,0,0,0,4,0,1,Kady Borges,20.0,br BRA,RW,29-187,30,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Kady Borges,20.0,br BRA,RW,29-187,30,11,0,7,3,2,1,11,4,0,0.0,2,50.0,9,55,16,1,0,1,0,0,8,0,Kady Borges,20.0,br BRA,RW,29-187,30,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,
J4,Emmanuel Addai,Qarabağ,UEFA Champions League,11.0,gh GHA,LW,24-096,60,0,0,0,0,1,0,0,0,28,1,0,1,0.0,0.0,0.1,3,0,19,21,90.5,4,19,2,6,3,Emmanuel Addai,11.0,gh GHA,LW,24-096,60,19,21,90.5,331,88,12,12,100.0,5,6,83.3,2,2,100.0,0,0.1,0.0,1,3,1,0,4,Emmanuel Addai,11.0,gh GHA,LW,24-096,60,21,21,0,0,0,1,0,0,0,0,0,0,19,0,1,Emmanuel Addai,11.0,gh GHA,LW,24-096,60,1,1,0,1,0,0,0,,0,1,0,1,0,1,0,0,Emmanuel Addai,11.0,gh GHA,LW,24-096,60,28,1,3,16,10,1,28,6,3,50.0,3,50.0,19,112,56,2,2,1,0,2,23,5,Emmanuel Addai,11.0,gh GHA,LW,24-096,60,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,
J4,Leandro Andrade,Qarabağ,UEFA Champions League,15.0,cv CPV,"RW,AM",26-042,60,1,0,0,0,1,1,0,0,16,1,0,0,0.1,0.1,0.0,2,0,6,11,54.5,1,11,0,2,1,Leandro Andrade,15.0,cv CPV,"RW,AM",26-042,60,6,11,54.5,79,16,5,7,71.4,1,2,50.0,0,1,0.0,0,0.0,0.0,1,1,0,0,1,Leandro Andrade,15.0,cv CPV,"RW,AM",26-042,60,11,11,0,0,0,0,2,0,0,0,0,0,6,0,1,Leandro Andrade,15.0,cv CPV,"RW,AM",26-042,60,1,1,1,0,0,0,0,,0,0,0,0,0,1,0,0,Leandro Andrade,15.0,cv CPV,"RW,AM",26-042,60,16,0,4,8,6,3,16,2,1,50.0,0,0.0,11,40,24,0,0,0,2,0,6,1,Leandro Andrade,15.0,cv CPV,"RW,AM",26-042,60,0,0,0,1,2,0,2,0,1,0,0,0,6,0,0,
J4,Toral Bayramov,Qarabağ,UEFA Champions League,27.0,az AZE,"LB,RW",24-255,30,0,0,0,0,0,0,0,0,12,0,0,0,0.0,0.0,0.0,1,0,8,9,88.9,2,6,0,0,0,Toral Bayramov,27.0,az AZE,"LB,RW",24-255,30,8,9,88.9,106,35,5,5,100.0,3,4,75.0,0,0,,0,0.0,0.0,1,1,0,0,2,Toral Bayramov,27.0,az AZE,"LB,RW",24-255,30,9,8,1,0,0,0,1,1,0,0,0,0,8,0,0,Toral Bayramov,27.0,az AZE,"LB,RW",24-255,30,0,0,0,0,0,0,2,0.0,2,0,0,0,0,0,3,0,Toral Bayramov,27.0,az AZE,"LB,RW",24-255,30,12,0,3,3,6,0,12,0,0,,0,,6,23,13,0,0,0,0,0,6,1,Toral Bayramov,27.0,az AZE,"LB,RW",24-255,30,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0.0
J4,Marko Janković,Qarabağ,UEFA Champions League,8.0,me MNE,DM,30-119,90,1,0,1,1,0,0,0,0,50,4,2,0,0.8,0.0,0.0,1,0,26,36,72.2,1,22,0,0,0,Marko Janković,8.0,me MNE,DM,30-119,90,26,36,72.2,530,148,12,13,92.3,10,13,76.9,4,9,44.4,0,0.0,0.0,0,6,0,0,1,Marko Janković,8.0,me MNE,DM,30-119,90,36,31,4,2,0,0,1,1,1,1,0,0,26,1,0,Marko Janković,8.0,me MNE,DM,30-119,90,4,3,2,2,0,0,1,0.0,1,0,0,0,2,6,3,0,Marko Janković,8.0,me MNE,DM,30-119,90,50,7,25,20,6,1,49,0,0,,0,,22,96,48,0,1,0,3,2,29,0,Marko Janković,8.0,me MNE,DM,30-119,90,0,0,0,3,1,0,1,2,3,0,0,0,7,0,1,0.0
J4,Pedro Bicalho,Qarabağ,UEFA Champions League,35.0,br BRA,DM,24-196,90,0,0,0,0,0,0,0,0,48,2,3,3,0.0,0.0,0.0,0,0,26,36,72.2,1,14,0,1,0,Pedro Bicalho,35.0,br BRA,DM,24-196,90,26,36,72.2,398,135,15,19,78.9,8,10,80.0,3,6,50.0,0,0.0,0.0,0,2,0,0,1,Pedro Bicalho,35.0,br BRA,DM,24-196,90,36,33,3,3,0,0,0,0,0,0,0,0,26,0,1,Pedro Bicalho,35.0,br BRA,DM,24-196,90,2,2,2,0,0,0,1,0.0,1,3,1,2,3,5,4,0,Pedro Bicalho,35.0,br BRA,DM,24-196,90,48,10,29,15,4,0,48,1,0,0.0,1,100.0,14,36,12,0,0,0,0,0,22,0,Pedro Bicalho,35.0,br BRA,DM,24-196,90,0,0,0,2,2,0,0,3,2,0,0,0,3,0,2,0.0
