Team,League,Game Week,Possession,Passing Accuracy,Shots on Target,Saves
Cremonese,Italian Serie A,J10,51%,422 of 511 — 83%,2 of 9 — 22%,3 of 5 — 60%
Juventus,Italian Serie A,J10,49%,81% — 404 of 500,33% — 5 of 15,50% — 1 of 2
