,Player,,,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,Player,#,Nation,Pos,Age,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
J4,Giorgos Giakoumakis,PAOK,UEFA Europa League,7.0,gr GRE,FW,30-332,78,1,0,0,0,3,1,0,0,19,1,0,1,1.2,1.2,0.0,2,0,8,11,72.7,0,7,0,0,0,Giorgos Giakoumakis,7.0,gr GRE,FW,30-332,78,8,11,72.7,89,0,6,6,100.0,2,3,66.7,0,1,0.0,0,0.0,0.0,0,0,0,0,0,Giorgos Giakoumakis,7.0,gr GRE,FW,30-332,78,11,10,1,0,0,0,0,1,0,0,0,0,8,0,0,Giorgos Giakoumakis,7.0,gr GRE,FW,30-332,78,1,1,0,0,1,1,2,50.0,1,1,0,1,0,1,0,0,Giorgos Giakoumakis,7.0,gr GRE,FW,30-332,78,19,0,0,5,14,9,19,0,0,,0,,7,5,1,0,0,0,3,0,12,3,Giorgos Giakoumakis,7.0,gr GRE,FW,30-332,78,0,0,0,1,2,2,0,0,1,0,0,0,1,0,0,
J4,Fyodor Chalov,PAOK,UEFA Europa League,9.0,ru RUS,FW,27-210,12,0,0,0,0,1,0,0,0,5,0,0,0,0.1,0.1,0.0,0,0,1,4,25.0,0,2,0,0,0,Fyodor Chalov,9.0,ru RUS,FW,27-210,12,1,4,25.0,21,18,0,2,0.0,1,1,100.0,0,0,,0,0.0,0.0,0,0,0,0,0,Fyodor Chalov,9.0,ru RUS,FW,27-210,12,4,4,0,0,0,0,0,0,0,0,0,0,1,0,1,Fyodor Chalov,9.0,ru RUS,FW,27-210,12,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Fyodor Chalov,9.0,ru RUS,FW,27-210,12,5,0,1,2,2,1,5,0,0,,0,,2,5,0,0,0,0,0,0,4,1,Fyodor Chalov,9.0,ru RUS,FW,27-210,12,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,100.0
J4,Taison,PAOK,UEFA Europa League,11.0,br BRA,LW,37-297,78,0,0,0,0,0,0,0,0,46,2,0,0,0.0,0.0,0.3,4,0,37,44,84.1,3,29,1,0,0,Taison,11.0,br BRA,LW,37-297,78,37,44,84.1,649,122,18,22,81.8,14,16,87.5,4,4,100.0,0,0.3,0.1,2,4,2,0,3,Taison,11.0,br BRA,LW,37-297,78,44,42,2,1,0,1,0,1,0,0,0,0,37,0,1,Taison,11.0,br BRA,LW,37-297,78,2,1,0,2,0,1,2,50.0,1,0,0,0,0,2,0,1,Taison,11.0,br BRA,LW,37-297,78,46,0,4,17,25,0,46,0,0,,0,,29,162,54,1,3,0,1,2,36,7,Taison,11.0,br BRA,LW,37-297,78,0,0,0,0,1,0,0,0,1,0,0,0,3,0,2,0.0
J4,Luka Ivanušec,PAOK,UEFA Europa League,18.0,hr CRO,LW,26-345,12,0,0,0,0,0,0,0,0,12,0,0,0,0.0,0.0,0.0,1,0,9,11,81.8,1,8,0,0,0,Luka Ivanušec,18.0,hr CRO,LW,26-345,12,9,11,81.8,162,19,3,3,100.0,6,6,100.0,0,1,0.0,0,0.0,0.0,1,0,0,0,1,Luka Ivanušec,18.0,hr CRO,LW,26-345,12,11,10,1,0,0,0,1,0,1,1,0,0,9,0,1,Luka Ivanušec,18.0,hr CRO,LW,26-345,12,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Luka Ivanušec,18.0,hr CRO,LW,26-345,12,12,0,0,4,8,0,12,0,0,,0,,8,40,12,0,2,0,0,0,9,0,Luka Ivanušec,18.0,hr CRO,LW,26-345,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
J4,Kiril Despodov,PAOK,UEFA Europa League,77.0,bg BUL,RW,28-360,61,0,0,0,0,3,2,0,0,35,0,1,1,0.6,0.6,0.0,2,0,20,26,76.9,4,18,1,0,0,Kiril Despodov,77.0,bg BUL,RW,28-360,61,20,26,76.9,384,150,7,7,100.0,9,12,75.0,3,5,60.0,0,0.0,0.1,1,1,3,1,4,Kiril Despodov,77.0,bg BUL,RW,28-360,61,26,17,8,2,0,0,5,1,5,2,1,0,20,1,0,Kiril Despodov,77.0,bg BUL,RW,28-360,61,0,0,0,0,0,0,2,0.0,2,1,0,1,1,1,1,0,Kiril Despodov,77.0,bg BUL,RW,28-360,61,35,1,4,5,26,3,35,0,0,,0,,18,87,46,1,2,0,2,0,20,4,Kiril Despodov,77.0,bg BUL,RW,28-360,61,0,0,0,1,0,0,5,1,0,0,0,0,3,0,0,
J4,Andrija Živković,PAOK,UEFA Europa League,14.0,rs SRB,RW,29-118,29,0,1,0,0,2,2,0,0,24,3,1,1,0.1,0.1,0.1,3,2,14,17,82.4,4,15,3,1,1,Andrija Živković,14.0,rs SRB,RW,29-118,29,14,17,82.4,222,83,8,9,88.9,6,8,75.0,0,0,,1,0.1,0.1,1,2,3,0,4,Andrija Živković,14.0,rs SRB,RW,29-118,29,17,17,0,0,0,0,1,0,0,0,0,0,14,0,0,Andrija Živković,14.0,rs SRB,RW,29-118,29,3,2,1,0,2,3,3,100.0,0,1,0,1,1,4,0,0,Andrija Živković,14.0,rs SRB,RW,29-118,29,24,0,1,4,20,2,24,1,1,100.0,0,0.0,15,86,54,3,2,1,0,0,18,5,Andrija Živković,14.0,rs SRB,RW,29-118,29,0,0,0,0,0,0,1,1,2,0,0,0,1,0,0,
J4,Giannis Konstantelias,PAOK,UEFA Europa League,65.0,gr GRE,AM,22-246,78,1,0,0,0,2,2,0,0,52,3,0,2,0.2,0.2,0.5,6,1,35,41,85.4,11,40,9,7,4,Giannis Konstantelias,65.0,gr GRE,AM,22-246,78,35,41,85.4,579,225,19,21,90.5,14,15,93.3,2,3,66.7,0,0.5,0.5,3,8,4,0,11,Giannis Konstantelias,65.0,gr GRE,AM,22-246,78,41,39,2,1,1,1,0,0,0,0,0,0,35,0,0,Giannis Konstantelias,65.0,gr GRE,AM,22-246,78,3,3,1,2,0,1,1,100.0,0,2,0,2,0,3,0,0,Giannis Konstantelias,65.0,gr GRE,AM,22-246,78,52,0,2,26,25,5,52,7,4,57.1,3,42.9,40,344,228,9,3,3,0,1,42,6,Giannis Konstantelias,65.0,gr GRE,AM,22-246,78,0,0,0,0,2,0,0,0,3,0,0,0,5,0,0,
J4,Dimitris Pelkas,PAOK,UEFA Europa League,10.0,gr GRE,AM,32-011,12,0,0,0,0,0,0,0,0,9,0,0,0,0.0,0.0,0.1,3,0,9,9,100.0,3,5,0,0,0,Dimitris Pelkas,10.0,gr GRE,AM,32-011,12,9,9,100.0,161,56,4,4,100.0,5,5,100.0,0,0,,0,0.1,0.1,2,0,2,0,3,Dimitris Pelkas,10.0,gr GRE,AM,32-011,12,9,8,1,0,0,0,0,0,1,0,0,0,9,0,0,Dimitris Pelkas,10.0,gr GRE,AM,32-011,12,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Dimitris Pelkas,10.0,gr GRE,AM,32-011,12,9,0,0,4,6,0,9,0,0,,0,,5,22,2,0,0,0,0,0,8,0,Dimitris Pelkas,10.0,gr GRE,AM,32-011,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
J4,Soualiho Meïté,PAOK,UEFA Europa League,8.0,fr FRA,DM,31-234,90,0,0,0,0,2,0,0,0,64,4,2,0,0.1,0.1,0.0,5,0,46,51,90.2,4,37,0,3,0,Soualiho Meïté,8.0,fr FRA,DM,31-234,90,46,51,90.2,736,148,24,25,96.0,19,21,90.5,1,1,100.0,0,0.0,0.0,1,7,0,0,4,Soualiho Meïté,8.0,fr FRA,DM,31-234,90,51,50,1,1,0,1,0,0,0,0,0,0,46,0,1,Soualiho Meïté,8.0,fr FRA,DM,31-234,90,4,3,0,3,1,2,4,50.0,2,0,0,0,2,6,0,0,Soualiho Meïté,8.0,fr FRA,DM,31-234,90,64,1,5,48,11,1,64,3,0,0.0,3,100.0,37,112,35,0,2,0,2,1,43,3,Soualiho Meïté,8.0,fr FRA,DM,31-234,90,0,0,0,1,1,0,0,2,3,0,0,0,5,3,1,75.0
J4,Alessandro Bianco,PAOK,UEFA Europa League,22.0,it ITA,DM,23-036,64,1,0,0,0,1,1,0,0,38,2,0,1,0.2,0.2,0.0,1,0,29,34,85.3,5,28,1,0,0,Alessandro Bianco,22.0,it ITA,DM,23-036,64,29,34,85.3,640,127,6,6,100.0,19,22,86.4,4,6,66.7,0,0.0,0.1,1,4,2,0,5,Alessandro Bianco,22.0,it ITA,DM,23-036,64,34,32,2,2,0,0,1,0,0,0,0,0,29,0,0,Alessandro Bianco,22.0,it ITA,DM,23-036,64,2,1,2,0,0,1,1,100.0,0,1,1,0,0,2,0,0,Alessandro Bianco,22.0,it ITA,DM,23-036,64,38,0,3,23,12,2,38,0,0,,0,,28,82,27,1,1,1,0,0,34,1,Alessandro Bianco,22.0,it ITA,DM,23-036,64,0,0,0,2,2,0,1,0,1,0,0,0,1,1,0,100.0
