Team,League,Game Week,Possession,Passing Accuracy,Shots on Target,Saves
Augsburg,German Bundesliga,J9,48%,369 of 482 — 77%,1 of 9 — 11%,0 of 1 — 0%
Dortmund,German Bundesliga,J9,52%,80% — 422 of 530,20% — 1 of 5,100% — 1 of 1
