,Player,,,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,Player,#,Nation,Pos,Age,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
J10,Boulaye Dia,Lazio,Italian Serie A,19.0,sn SEN,FW,28-352,83,0,0,0,0,0,0,0,0,16,0,0,0,0.0,0.0,0.0,0,0,10,11,90.9,1,11,0,1,1,Boulaye Dia,19.0,sn SEN,FW,28-352,83,10,11,90.9,138,36,6,6,100.0,4,4,100.0,0,0,,0,0.0,0.0,0,0,1,0,1,Boulaye Dia,19.0,sn SEN,FW,28-352,83,11,10,1,0,0,0,0,0,0,0,0,0,10,0,1,Boulaye Dia,19.0,sn SEN,FW,28-352,83,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,Boulaye Dia,19.0,sn SEN,FW,28-352,83,16,1,5,7,5,0,16,1,1,100.0,0,0.0,11,40,4,0,0,0,2,1,10,2,Boulaye Dia,19.0,sn SEN,FW,28-352,83,0,0,0,2,0,0,0,0,0,0,0,0,3,0,1,0.0
J10,Tijjani Noslin,Lazio,Italian Serie A,14.0,nl NED,FW,26-119,7,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,2,2,100.0,1,1,0,0,0,Tijjani Noslin,14.0,nl NED,FW,26-119,7,2,2,100.0,39,4,0,0,,2,2,100.0,0,0,,0,0.0,0.0,0,1,0,0,1,Tijjani Noslin,14.0,nl NED,FW,26-119,7,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,Tijjani Noslin,14.0,nl NED,FW,26-119,7,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Tijjani Noslin,14.0,nl NED,FW,26-119,7,2,0,0,2,0,0,2,0,0,,0,,1,11,0,0,0,0,0,0,2,0,Tijjani Noslin,14.0,nl NED,FW,26-119,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0
J10,Mattia Zaccagni,Lazio,Italian Serie A,10.0,it ITA,LW,30-140,90,1,0,0,0,3,1,0,0,52,2,1,0,0.4,0.4,0.2,3,0,32,42,76.2,0,39,7,5,3,Mattia Zaccagni,10.0,it ITA,LW,30-140,90,32,42,76.2,426,44,18,21,85.7,13,14,92.9,0,2,0.0,0,0.2,0.1,2,1,1,1,0,Mattia Zaccagni,10.0,it ITA,LW,30-140,90,42,42,0,0,0,0,2,0,0,0,0,0,32,0,0,Mattia Zaccagni,10.0,it ITA,LW,30-140,90,2,0,1,1,0,0,0,,0,0,0,0,1,3,0,0,Mattia Zaccagni,10.0,it ITA,LW,30-140,90,52,0,5,26,24,9,52,5,3,60.0,1,20.0,39,306,131,7,3,4,4,0,48,12,Mattia Zaccagni,10.0,it ITA,LW,30-140,90,0,0,0,1,4,0,2,1,0,0,0,0,4,3,2,60.0
J10,Gustav Isaksen,Lazio,Italian Serie A,18.0,dk DEN,RW,24-198,83,1,0,0,0,1,1,0,0,30,2,0,0,0.1,0.1,0.0,1,0,17,21,81.0,3,29,5,3,1,Gustav Isaksen,18.0,dk DEN,RW,24-198,83,17,21,81.0,211,42,15,18,83.3,1,1,100.0,1,1,100.0,0,0.0,0.0,0,0,1,0,3,Gustav Isaksen,18.0,dk DEN,RW,24-198,83,21,21,0,0,0,0,0,0,0,0,0,0,17,0,1,Gustav Isaksen,18.0,dk DEN,RW,24-198,83,2,1,0,1,1,0,1,0.0,1,0,0,0,0,2,0,0,Gustav Isaksen,18.0,dk DEN,RW,24-198,83,30,0,3,17,11,3,30,3,1,33.3,1,33.3,29,222,132,5,2,3,3,2,27,5,Gustav Isaksen,18.0,dk DEN,RW,24-198,83,0,0,0,0,2,0,0,0,1,0,0,0,5,0,2,0.0
J10,Pedro,Lazio,Italian Serie A,9.0,es ESP,RW,38-098,7,0,0,0,0,0,0,0,0,5,0,0,0,0.0,0.0,0.0,0,0,4,5,80.0,1,4,0,0,0,Pedro,9.0,es ESP,RW,38-098,7,4,5,80.0,88,21,1,1,100.0,2,2,100.0,1,2,50.0,0,0.0,0.0,0,0,1,0,1,Pedro,9.0,es ESP,RW,38-098,7,5,4,1,1,0,0,1,0,0,0,0,0,4,0,0,Pedro,9.0,es ESP,RW,38-098,7,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Pedro,9.0,es ESP,RW,38-098,7,5,0,0,3,2,0,5,0,0,,0,,4,8,5,0,0,0,0,0,4,1,Pedro,9.0,es ESP,RW,38-098,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
J10,Toma Bašić,Lazio,Italian Serie A,26.0,hr CRO,LM,28-343,60,0,0,0,0,1,0,0,0,44,0,0,0,0.2,0.2,0.0,2,0,29,40,72.5,4,31,0,0,0,Toma Bašić,26.0,hr CRO,LM,28-343,60,29,40,72.5,364,83,20,20,100.0,6,11,54.5,2,7,28.6,0,0.0,0.1,0,1,1,0,4,Toma Bašić,26.0,hr CRO,LM,28-343,60,40,35,5,2,0,0,6,0,3,3,0,0,29,0,0,Toma Bašić,26.0,hr CRO,LM,28-343,60,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,Toma Bašić,26.0,hr CRO,LM,28-343,60,44,1,3,25,16,1,44,0,0,,0,,31,76,37,0,0,0,0,1,32,3,Toma Bašić,26.0,hr CRO,LM,28-343,60,0,0,0,1,1,0,6,0,0,0,0,0,1,0,2,0.0
J10,Matías Vecino,Lazio,Italian Serie A,5.0,uy URU,LM,34-071,30,0,0,0,0,0,0,0,0,16,1,0,1,0.0,0.0,0.0,1,1,10,12,83.3,1,9,0,0,0,Matías Vecino,5.0,uy URU,LM,34-071,30,10,12,83.3,149,26,7,8,87.5,2,2,100.0,1,1,100.0,0,0.0,0.0,0,1,0,0,1,Matías Vecino,5.0,uy URU,LM,34-071,30,12,12,0,0,0,0,0,0,0,0,0,0,10,0,1,Matías Vecino,5.0,uy URU,LM,34-071,30,1,1,0,0,1,0,0,,0,1,0,1,0,1,2,0,Matías Vecino,5.0,uy URU,LM,34-071,30,16,1,4,9,3,0,16,0,0,,0,,9,15,7,0,0,0,0,0,8,1,Matías Vecino,5.0,uy URU,LM,34-071,30,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,
J10,Danilo Cataldi,Lazio,Italian Serie A,32.0,it ITA,CM,31-089,90,0,0,0,0,1,0,0,0,78,3,1,4,0.0,0.0,0.0,2,0,41,56,73.2,4,43,1,1,0,Danilo Cataldi,32.0,it ITA,CM,31-089,90,41,56,73.2,697,166,19,23,82.6,17,19,89.5,4,8,50.0,0,0.0,0.0,1,5,0,0,4,Danilo Cataldi,32.0,it ITA,CM,31-089,90,56,53,3,1,0,1,3,0,2,0,1,0,41,0,3,Danilo Cataldi,32.0,it ITA,CM,31-089,90,3,0,1,2,0,1,1,100.0,0,4,1,3,1,4,6,0,Danilo Cataldi,32.0,it ITA,CM,31-089,90,78,8,19,48,12,0,78,1,0,0.0,1,100.0,43,172,66,1,0,0,2,0,42,2,Danilo Cataldi,32.0,it ITA,CM,31-089,90,0,0,0,1,1,0,3,1,0,0,0,0,3,2,1,66.7
J10,Mattéo Guendouzi,Lazio,Italian Serie A,8.0,fr FRA,RM,26-203,90,0,1,0,0,0,0,0,0,49,1,0,3,0.0,0.0,0.1,1,1,35,42,83.3,4,37,1,1,1,Mattéo Guendouzi,8.0,fr FRA,RM,26-203,90,35,42,83.3,737,163,10,13,76.9,18,21,85.7,7,8,87.5,1,0.1,0.0,1,5,0,0,4,Mattéo Guendouzi,8.0,fr FRA,RM,26-203,90,42,40,2,2,0,1,1,0,0,0,0,0,35,0,0,Mattéo Guendouzi,8.0,fr FRA,RM,26-203,90,1,1,0,1,0,1,2,50.0,1,3,2,1,0,1,1,0,Mattéo Guendouzi,8.0,fr FRA,RM,26-203,90,49,2,8,34,8,1,49,1,1,100.0,0,0.0,37,169,55,1,2,0,1,0,36,3,Mattéo Guendouzi,8.0,fr FRA,RM,26-203,90,0,0,0,1,1,0,1,0,1,0,0,0,5,2,0,100.0
J10,Adam Marušić,Lazio,Italian Serie A,77.0,me MNE,"LB,RB",33-017,90,0,0,0,0,2,1,0,0,60,3,0,1,0.0,0.0,0.0,0,0,45,48,93.8,6,37,2,0,0,Adam Marušić,77.0,me MNE,"LB,RB",33-017,90,45,48,93.8,747,272,21,21,100.0,20,23,87.0,4,4,100.0,0,0.0,0.0,0,7,0,0,6,Adam Marušić,77.0,me MNE,"LB,RB",33-017,90,48,41,7,2,0,0,0,5,0,0,0,0,45,0,0,Adam Marušić,77.0,me MNE,"LB,RB",33-017,90,3,1,1,2,0,0,0,,0,1,0,1,0,3,4,0,Adam Marušić,77.0,me MNE,"LB,RB",33-017,90,60,2,17,31,12,1,60,0,0,,0,,37,116,64,2,0,0,0,0,40,3,Adam Marušić,77.0,me MNE,"LB,RB",33-017,90,0,0,0,0,1,0,0,0,1,0,0,0,1,0,2,0.0
