,Player,,,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,Player,#,Nation,Pos,Age,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
J3,Tjay De Barr,Red Imps,UEFA Europa Conference League,10.0,gi GIB,FW,25-238,90,0,0,0,0,0,0,1,0,52,1,0,1,0.0,0.0,0.2,3,0,20,37,54.1,6,42,2,7,3,Tjay De Barr,10.0,gi GIB,FW,25-238,90,20,37,54.1,377,160,13,18,72.2,4,8,50.0,3,8,37.5,0,0.2,0.5,1,2,1,0,6,Tjay De Barr,10.0,gi GIB,FW,25-238,90,37,35,2,0,1,2,3,0,2,2,0,0,20,0,2,Tjay De Barr,10.0,gi GIB,FW,25-238,90,1,0,0,0,1,1,1,100.0,0,1,0,1,0,1,0,0,Tjay De Barr,10.0,gi GIB,FW,25-238,90,52,0,0,25,27,3,52,7,3,42.9,4,57.1,42,246,73,2,1,2,4,3,44,6,Tjay De Barr,10.0,gi GIB,FW,25-238,90,1,0,0,4,6,0,3,0,0,0,0,0,1,0,1,0.0
J3,Kike Gómez,Red Imps,UEFA Europa Conference League,9.0,ph PHI,FW,31-215,90,1,0,0,0,5,1,1,0,26,1,0,0,0.9,0.9,0.0,2,0,8,10,80.0,1,15,0,5,2,Kike Gómez,9.0,ph PHI,FW,31-215,90,8,10,80.0,124,11,5,6,83.3,3,4,75.0,0,0,,0,0.0,0.0,0,1,0,0,1,Kike Gómez,9.0,ph PHI,FW,31-215,90,10,8,2,0,0,0,0,0,0,0,0,0,8,0,0,Kike Gómez,9.0,ph PHI,FW,31-215,90,1,1,0,0,1,0,0,,0,0,0,0,0,1,0,0,Kike Gómez,9.0,ph PHI,FW,31-215,90,26,0,1,10,16,5,26,5,2,40.0,2,40.0,15,117,12,0,1,0,2,3,18,4,Kike Gómez,9.0,ph PHI,FW,31-215,90,1,0,0,1,2,0,0,0,1,0,0,0,1,1,3,25.0
J3,Boubacar Dabo,Red Imps,UEFA Europa Conference League,80.0,sn SEN,LM,28-027,61,0,0,0,0,3,1,0,0,24,1,0,0,0.6,0.6,0.0,2,0,10,12,83.3,0,15,3,4,1,Boubacar Dabo,80.0,sn SEN,LM,28-027,61,10,12,83.3,140,19,5,5,100.0,1,1,100.0,1,1,100.0,0,0.0,0.0,0,1,0,0,0,Boubacar Dabo,80.0,sn SEN,LM,28-027,61,12,12,0,0,0,1,0,0,0,0,0,0,10,0,1,Boubacar Dabo,80.0,sn SEN,LM,28-027,61,1,1,0,0,1,1,1,100.0,0,0,0,0,0,1,0,0,Boubacar Dabo,80.0,sn SEN,LM,28-027,61,24,0,4,10,11,4,24,4,1,25.0,3,75.0,15,150,73,3,2,1,0,1,16,5,Boubacar Dabo,80.0,sn SEN,LM,28-027,61,0,0,0,0,1,0,0,0,1,0,0,0,2,2,2,50.0
J3,Nicholas Pozo,Red Imps,UEFA Europa Conference League,4.0,gi GIB,LM,20-291,29,0,0,0,0,0,0,0,0,7,0,0,0,0.0,0.0,0.0,0,0,3,6,50.0,0,4,0,0,0,Nicholas Pozo,4.0,gi GIB,LM,20-291,29,3,6,50.0,39,11,2,3,66.7,1,1,100.0,0,1,0.0,0,0.0,0.0,0,0,0,0,0,Nicholas Pozo,4.0,gi GIB,LM,20-291,29,6,5,0,0,0,0,0,0,0,0,0,0,3,1,0,Nicholas Pozo,4.0,gi GIB,LM,20-291,29,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Nicholas Pozo,4.0,gi GIB,LM,20-291,29,7,0,1,4,2,1,7,0,0,,0,,4,7,4,0,0,0,0,1,6,1,Nicholas Pozo,4.0,gi GIB,LM,20-291,29,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0
J3,Mandi,Red Imps,UEFA Europa Conference League,8.0,es ESP,CM,36-250,90,0,0,0,1,1,0,1,0,65,2,2,1,0.8,0.0,0.2,4,0,43,54,79.6,9,30,0,0,0,Mandi,8.0,es ESP,CM,36-250,90,43,54,79.6,846,364,17,21,81.0,21,24,87.5,5,7,71.4,0,0.2,0.2,3,6,3,2,9,Mandi,8.0,es ESP,CM,36-250,90,54,48,6,6,0,1,4,0,0,0,0,0,43,0,1,Mandi,8.0,es ESP,CM,36-250,90,2,1,1,1,0,1,1,100.0,0,1,0,1,2,4,1,0,Mandi,8.0,es ESP,CM,36-250,90,65,1,19,36,11,2,64,0,0,,0,,30,126,62,0,0,0,3,1,27,0,Mandi,8.0,es ESP,CM,36-250,90,1,0,0,1,1,0,4,2,1,0,0,0,12,2,2,50.0
J3,Antonio García Montero,Red Imps,UEFA Europa Conference League,18.0,es ESP,CM,34-091,90,0,0,0,0,1,0,0,0,63,2,0,0,0.0,0.0,0.0,3,0,42,54,77.8,7,33,0,1,1,Antonio García Montero,18.0,es ESP,CM,34-091,90,42,54,77.8,750,296,23,24,95.8,14,19,73.7,5,10,50.0,0,0.0,0.0,1,5,1,1,7,Antonio García Montero,18.0,es ESP,CM,34-091,90,54,45,9,5,0,1,4,2,2,0,1,0,42,0,1,Antonio García Montero,18.0,es ESP,CM,34-091,90,2,2,2,0,0,0,0,,0,0,0,0,0,2,0,0,Antonio García Montero,18.0,es ESP,CM,34-091,90,63,2,16,32,16,2,63,1,1,100.0,0,0.0,33,103,54,0,0,0,0,1,32,1,Antonio García Montero,18.0,es ESP,CM,34-091,90,0,0,0,2,1,0,4,0,2,0,0,0,7,1,1,50.0
J3,Villacañas,Red Imps,UEFA Europa Conference League,70.0,es ESP,RM,29-146,49,0,0,0,0,0,0,0,0,18,0,1,1,0.0,0.0,0.4,3,0,10,15,66.7,0,15,1,0,0,Villacañas,70.0,es ESP,RM,29-146,49,10,15,66.7,129,31,7,9,77.8,2,3,66.7,1,2,50.0,0,0.4,0.4,2,0,1,1,0,Villacañas,70.0,es ESP,RM,29-146,49,15,14,1,0,0,0,2,1,0,0,0,0,10,0,1,Villacañas,70.0,es ESP,RM,29-146,49,0,0,0,0,0,0,0,,0,1,0,1,1,1,0,0,Villacañas,70.0,es ESP,RM,29-146,49,18,0,0,8,10,2,18,0,0,,0,,15,132,71,1,1,1,1,0,14,4,Villacañas,70.0,es ESP,RM,29-146,49,0,0,0,0,1,0,2,1,0,0,0,0,2,1,1,50.0
J3,Juanje,Red Imps,UEFA Europa Conference League,11.0,es ESP,RM,30-216,41,0,1,0,0,1,1,0,0,17,1,0,0,0.1,0.1,0.0,2,1,10,12,83.3,0,9,3,1,1,Juanje,11.0,es ESP,RM,30-216,41,10,12,83.3,104,20,8,8,100.0,1,1,100.0,0,1,0.0,1,0.0,0.0,0,1,0,0,0,Juanje,11.0,es ESP,RM,30-216,41,12,11,1,0,0,0,0,1,0,0,0,0,10,0,1,Juanje,11.0,es ESP,RM,30-216,41,1,0,1,0,0,0,1,0.0,1,0,0,0,0,1,1,0,Juanje,11.0,es ESP,RM,30-216,41,17,1,2,10,5,0,17,1,1,100.0,0,0.0,9,96,85,3,0,0,1,0,8,4,Juanje,11.0,es ESP,RM,30-216,41,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,
J3,Toscano,Red Imps,UEFA Europa Conference League,2.0,es ESP,LB,34-328,75,0,0,0,0,0,0,0,0,48,1,3,2,0.0,0.0,0.0,0,0,23,34,67.6,3,15,0,0,0,Toscano,2.0,es ESP,LB,34-328,75,23,34,67.6,426,271,7,10,70.0,15,18,83.3,1,5,20.0,0,0.0,0.0,0,1,0,0,3,Toscano,2.0,es ESP,LB,34-328,75,34,22,12,0,0,0,0,12,0,0,0,0,23,0,1,Toscano,2.0,es ESP,LB,34-328,75,1,1,1,0,0,0,1,0.0,1,2,0,2,3,4,4,0,Toscano,2.0,es ESP,LB,34-328,75,48,5,23,22,3,0,48,0,0,,0,,15,39,8,0,0,0,2,0,14,0,Toscano,2.0,es ESP,LB,34-328,75,0,0,0,1,0,0,0,3,1,0,0,0,4,0,0,
J3,Graeme Torilla,Red Imps,UEFA Europa Conference League,22.0,gi GIB,LB,28-064,15,0,0,0,0,0,0,0,0,5,0,0,0,0.0,0.0,0.0,0,0,3,4,75.0,1,3,0,0,0,Graeme Torilla,22.0,gi GIB,LB,28-064,15,3,4,75.0,54,5,1,1,100.0,2,2,100.0,0,1,0.0,0,0.0,0.0,0,1,0,0,1,Graeme Torilla,22.0,gi GIB,LB,28-064,15,4,4,0,0,0,0,0,0,0,0,0,0,3,0,0,Graeme Torilla,22.0,gi GIB,LB,28-064,15,0,0,0,0,0,0,2,0.0,2,0,0,0,0,0,0,0,Graeme Torilla,22.0,gi GIB,LB,28-064,15,5,0,3,1,1,0,5,0,0,,0,,3,29,24,0,0,0,0,0,2,0,Graeme Torilla,22.0,gi GIB,LB,28-064,15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
