,Player,,,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,Player,#,Nation,Pos,Age,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
J12,Jean-Philippe Krasso,Paris FC,French Ligue 1,11.0,ci CIV,FW,28-113,72,0,0,0,0,1,1,0,0,28,0,0,1,0.2,0.2,0.7,2,0,11,16,68.8,1,14,0,0,0,Jean-Philippe Krasso,11.0,ci CIV,FW,28-113,72,11,16,68.8,147,35,7,10,70.0,3,4,75.0,1,1,100.0,0,0.7,0.6,2,2,0,0,1,Jean-Philippe Krasso,11.0,ci CIV,FW,28-113,72,16,15,1,0,0,0,1,0,0,0,0,0,11,0,1,Jean-Philippe Krasso,11.0,ci CIV,FW,28-113,72,0,0,0,0,0,0,0,,0,1,1,0,0,0,0,0,Jean-Philippe Krasso,11.0,ci CIV,FW,28-113,72,28,1,1,16,11,4,28,0,0,,0,,14,51,4,0,0,0,6,0,23,6,Jean-Philippe Krasso,11.0,ci CIV,FW,28-113,72,0,0,0,1,2,2,1,0,0,0,0,0,0,2,3,40.0
J12,Willem Geubbels,Paris FC,French Ligue 1,9.0,fr FRA,FW,24-083,18,0,0,0,0,3,0,0,0,7,0,0,0,0.4,0.4,0.0,0,0,2,4,50.0,0,3,1,0,0,Willem Geubbels,9.0,fr FRA,FW,24-083,18,2,4,50.0,25,0,2,2,100.0,0,0,,0,1,0.0,0,0.0,0.0,0,0,0,0,0,Willem Geubbels,9.0,fr FRA,FW,24-083,18,4,3,1,0,0,0,1,0,0,0,0,0,2,0,1,Willem Geubbels,9.0,fr FRA,FW,24-083,18,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Willem Geubbels,9.0,fr FRA,FW,24-083,18,7,0,0,2,5,3,7,0,0,,0,,3,19,8,1,0,0,0,0,4,2,Willem Geubbels,9.0,fr FRA,FW,24-083,18,0,0,0,2,0,0,1,0,0,0,0,0,1,0,2,0.0
J12,Moses Simon,Paris FC,French Ligue 1,27.0,ng NGA,LM,30-118,79,0,0,0,0,1,0,0,0,20,0,0,0,0.0,0.0,0.0,1,0,11,17,64.7,2,13,4,0,0,Moses Simon,27.0,ng NGA,LM,30-118,79,11,17,64.7,177,50,5,5,100.0,5,7,71.4,1,3,33.3,0,0.0,0.0,0,0,2,0,2,Moses Simon,27.0,ng NGA,LM,30-118,79,17,17,0,0,0,0,2,0,0,0,0,0,11,0,2,Moses Simon,27.0,ng NGA,LM,30-118,79,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,Moses Simon,27.0,ng NGA,LM,30-118,79,20,0,4,9,8,2,20,0,0,,0,,13,162,109,4,1,1,0,4,17,8,Moses Simon,27.0,ng NGA,LM,30-118,79,0,0,0,1,0,0,2,0,0,0,0,0,6,0,0,
J12,Mathieu Cafaro,Paris FC,French Ligue 1,13.0,fr FRA,LM,28-227,11,0,0,0,0,0,0,0,0,5,0,0,0,0.0,0.0,0.0,2,0,4,4,100.0,1,4,0,0,0,Mathieu Cafaro,13.0,fr FRA,LM,28-227,11,4,4,100.0,46,11,4,4,100.0,0,0,,0,0,,0,0.0,0.0,0,0,0,0,1,Mathieu Cafaro,13.0,fr FRA,LM,28-227,11,4,4,0,0,0,0,0,0,0,0,0,0,4,0,0,Mathieu Cafaro,13.0,fr FRA,LM,28-227,11,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Mathieu Cafaro,13.0,fr FRA,LM,28-227,11,5,0,0,1,4,3,5,0,0,,0,,4,19,1,0,0,1,1,0,4,2,Mathieu Cafaro,13.0,fr FRA,LM,28-227,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
J12,Pierre Lees-Melou,Paris FC,French Ligue 1,33.0,fr FRA,CM,32-166,86,0,0,0,0,2,1,0,0,32,3,0,0,0.1,0.1,0.0,3,0,18,25,72.0,3,12,1,0,0,Pierre Lees-Melou,33.0,fr FRA,CM,32-166,86,18,25,72.0,340,76,9,11,81.8,7,9,77.8,2,4,50.0,0,0.0,0.0,0,2,1,0,3,Pierre Lees-Melou,33.0,fr FRA,CM,32-166,86,25,25,0,0,0,1,1,0,0,0,0,0,18,0,1,Pierre Lees-Melou,33.0,fr FRA,CM,32-166,86,3,2,1,1,1,1,3,33.3,2,0,0,0,0,3,0,0,Pierre Lees-Melou,33.0,fr FRA,CM,32-166,86,32,1,7,17,8,4,32,0,0,,0,,12,60,22,1,0,1,1,0,19,3,Pierre Lees-Melou,33.0,fr FRA,CM,32-166,86,0,0,0,1,1,0,1,0,2,0,0,0,3,0,3,0.0
J12,Tuomas Ollila,Paris FC,French Ligue 1,2.0,fi FIN,LB,25-197,4,0,0,0,0,0,0,0,0,8,0,0,0,0.0,0.0,0.3,1,0,6,8,75.0,0,1,0,0,0,Tuomas Ollila,2.0,fi FIN,LB,25-197,4,6,8,75.0,89,11,4,5,80.0,2,2,100.0,0,0,,0,0.3,0.6,1,0,0,0,0,Tuomas Ollila,2.0,fi FIN,LB,25-197,4,8,6,2,0,0,0,0,2,0,0,0,0,6,0,1,Tuomas Ollila,2.0,fi FIN,LB,25-197,4,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Tuomas Ollila,2.0,fi FIN,LB,25-197,4,8,0,2,3,3,2,8,0,0,,0,,1,5,2,0,0,0,0,0,5,1,Tuomas Ollila,2.0,fi FIN,LB,25-197,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
J12,Maxime Lopez,Paris FC,French Ligue 1,21.0,fr FRA,CM,27-338,90,0,0,0,0,0,0,1,0,87,3,1,0,0.0,0.0,0.3,3,0,60,81,74.1,5,44,1,0,0,Maxime Lopez,21.0,fr FRA,CM,27-338,90,60,81,74.1,1096,367,25,28,89.3,23,28,82.1,10,20,50.0,0,0.3,0.1,3,5,1,0,5,Maxime Lopez,21.0,fr FRA,CM,27-338,90,81,70,10,5,0,0,6,1,4,3,1,0,60,1,2,Maxime Lopez,21.0,fr FRA,CM,27-338,90,3,2,0,2,1,2,3,66.7,1,0,0,0,1,4,1,0,Maxime Lopez,21.0,fr FRA,CM,27-338,90,87,1,19,56,13,2,87,0,0,,0,,44,232,96,1,0,0,1,2,61,2,Maxime Lopez,21.0,fr FRA,CM,27-338,90,1,0,0,3,1,0,6,1,2,0,0,0,5,1,0,100.0
J12,Ilan Kebbal,Paris FC,French Ligue 1,10.0,dz ALG,RM,27-121,90,0,0,0,0,4,0,1,0,60,1,0,1,0.2,0.2,0.1,8,0,40,49,81.6,9,29,4,2,2,Ilan Kebbal,10.0,dz ALG,RM,27-121,90,40,49,81.6,740,265,19,19,100.0,14,19,73.7,7,10,70.0,0,0.1,0.2,3,5,3,0,9,Ilan Kebbal,10.0,dz ALG,RM,27-121,90,49,45,4,0,2,0,3,0,4,3,0,0,40,0,1,Ilan Kebbal,10.0,dz ALG,RM,27-121,90,1,1,1,0,0,1,1,100.0,0,1,0,1,0,1,0,0,Ilan Kebbal,10.0,dz ALG,RM,27-121,90,60,2,11,26,23,3,60,2,2,100.0,0,0.0,29,223,156,4,3,2,1,3,45,5,Ilan Kebbal,10.0,dz ALG,RM,27-121,90,1,0,0,0,1,1,3,0,1,0,0,0,5,0,0,
J12,Thibault De Smet,Paris FC,French Ligue 1,28.0,be BEL,LB,27-155,86,0,0,0,0,2,0,1,0,56,0,1,0,0.0,0.0,0.1,4,0,38,45,84.4,4,15,2,0,0,Thibault De Smet,28.0,be BEL,LB,27-155,86,38,45,84.4,636,242,14,16,87.5,20,22,90.9,1,3,33.3,0,0.1,0.0,2,4,2,1,4,Thibault De Smet,28.0,be BEL,LB,27-155,86,45,37,8,1,0,0,2,7,0,0,0,0,38,0,0,Thibault De Smet,28.0,be BEL,LB,27-155,86,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,5,0,Thibault De Smet,28.0,be BEL,LB,27-155,86,56,6,21,22,13,0,56,0,0,,0,,15,101,52,2,2,0,0,0,30,4,Thibault De Smet,28.0,be BEL,LB,27-155,86,1,0,0,1,1,1,2,1,0,0,0,0,3,0,0,
J12,Nouha Dicko,Paris FC,French Ligue 1,12.0,ml MLI,FW,33-177,4,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,1,0.0,0,0,0,0,0,Nouha Dicko,12.0,ml MLI,FW,33-177,4,0,1,0.0,0,0,0,0,,0,1,0.0,0,0,,0,0.0,0.0,0,0,0,0,0,Nouha Dicko,12.0,ml MLI,FW,33-177,4,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,Nouha Dicko,12.0,ml MLI,FW,33-177,4,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Nouha Dicko,12.0,ml MLI,FW,33-177,4,1,0,0,0,1,0,1,0,0,,0,,0,0,0,0,0,0,0,0,1,1,Nouha Dicko,12.0,ml MLI,FW,33-177,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
