Team,League,Game Week,Possession,Passing Accuracy,Shots on Target,Saves
Strasbourg,French Ligue 1,J4,49%,421 of 490 — 86%,5 of 8 — 63%,1 of 1 — 100%
Le Havre,French Ligue 1,J4,51%,84% — 436 of 517,10% — 1 of 10,80% — 4 of 5
