Team,League,Game Week,Possession,Passing Accuracy,Shots on Target,Saves
Juventus,Italian Serie A,J5,67%,568 of 665 — 85%,10 of 24 — 42%,1 of 2 — 50%
Atalanta,Italian Serie A,J5,33%,77% — 252 of 327,17% — 2 of 12,90% — 9 of 10
