Team,League,Game Week,Possession,Passing Accuracy,Shots on Target,Saves
Lille,French Ligue 1,J4,70%,507 of 600 — 85%,4 of 20 — 20%,3 of 4 — 75%
Toulouse,French Ligue 1,J4,30%,70% — 183 of 263,44% — 4 of 9,75% — 3 of 4
