Team,League,Game Week,Possession,Passing Accuracy,Shots on Target,Saves
Lens,French Ligue 1,J5,39%,280 of 368 — 76%,6 of 15 — 40%,3 of 3 — 100%
Lille,French Ligue 1,J5,61%,82% — 478 of 585,18% — 3 of 17,50% — 3 of 6
