,Player,,,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,Player,#,Nation,Pos,Age,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
J3,Riad Bajić,AÉK Lárnaka,UEFA Europa Conference League,11.0,ba BIH,FW,31-184,71,0,0,0,0,1,0,0,0,15,0,0,1,0.0,0.0,0.0,1,0,6,8,75.0,0,5,0,0,0,Riad Bajić,11.0,ba BIH,FW,31-184,71,6,8,75.0,90,1,2,2,100.0,4,5,80.0,0,0,,0,0.0,0.0,1,0,0,0,0,Riad Bajić,11.0,ba BIH,FW,31-184,71,8,6,2,1,0,0,0,0,0,0,0,0,6,0,1,Riad Bajić,11.0,ba BIH,FW,31-184,71,0,0,0,0,0,0,0,,0,1,0,1,0,0,1,0,Riad Bajić,11.0,ba BIH,FW,31-184,71,15,1,1,5,9,3,15,0,0,,0,,5,17,4,0,0,0,2,0,9,6,Riad Bajić,11.0,ba BIH,FW,31-184,71,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,50.0
J3,Karol Angielski,AÉK Lárnaka,UEFA Europa Conference League,19.0,pl POL,FW,29-231,19,0,0,0,0,1,0,0,0,6,0,0,0,0.2,0.2,0.0,0,0,3,3,100.0,1,5,0,0,0,Karol Angielski,19.0,pl POL,FW,29-231,19,3,3,100.0,43,2,2,2,100.0,1,1,100.0,0,0,,0,0.0,0.0,0,0,0,0,1,Karol Angielski,19.0,pl POL,FW,29-231,19,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0,Karol Angielski,19.0,pl POL,FW,29-231,19,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Karol Angielski,19.0,pl POL,FW,29-231,19,6,0,0,1,5,3,6,0,0,,0,,5,22,2,0,0,0,2,0,6,2,Karol Angielski,19.0,pl POL,FW,29-231,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0
J3,Đorđe Ivanović,AÉK Lárnaka,UEFA Europa Conference League,9.0,rs SRB,LW,29-351,90,0,0,0,0,3,1,0,0,51,0,0,1,0.2,0.2,0.0,1,0,30,41,73.2,0,31,2,5,3,Đorđe Ivanović,9.0,rs SRB,LW,29-351,90,30,41,73.2,381,25,22,24,91.7,7,9,77.8,1,5,20.0,0,0.0,0.0,0,0,0,0,0,Đorđe Ivanović,9.0,rs SRB,LW,29-351,90,41,41,0,0,0,0,4,0,0,0,0,0,30,0,2,Đorđe Ivanović,9.0,rs SRB,LW,29-351,90,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,1,0,Đorđe Ivanović,9.0,rs SRB,LW,29-351,90,51,0,3,11,38,4,51,5,3,60.0,2,40.0,31,227,74,2,1,0,2,0,40,16,Đorđe Ivanović,9.0,rs SRB,LW,29-351,90,0,0,0,0,1,0,4,0,0,0,0,0,2,0,1,0.0
J3,Waldo Rubio,AÉK Lárnaka,UEFA Europa Conference League,10.0,es ESP,RW,30-081,66,0,0,0,0,1,0,0,0,57,1,0,2,0.0,0.0,0.0,0,0,35,52,67.3,3,35,3,1,0,Waldo Rubio,10.0,es ESP,RW,30-081,66,35,52,67.3,498,111,24,28,85.7,8,12,66.7,2,7,28.6,0,0.0,0.0,0,0,0,0,3,Waldo Rubio,10.0,es ESP,RW,30-081,66,52,46,6,0,0,1,9,2,4,1,3,0,35,0,3,Waldo Rubio,10.0,es ESP,RW,30-081,66,1,1,0,0,1,0,0,,0,2,0,2,0,1,0,0,Waldo Rubio,10.0,es ESP,RW,30-081,66,57,0,3,18,37,1,57,1,0,0.0,1,100.0,35,200,84,3,3,1,2,0,45,13,Waldo Rubio,10.0,es ESP,RW,30-081,66,0,0,0,1,0,0,9,0,1,0,0,0,4,0,0,
J3,Giorgos Naoum,AÉK Lárnaka,UEFA Europa Conference League,29.0,cy CYP,RW,24-258,24,0,0,0,0,0,0,0,0,19,1,0,1,0.0,0.0,0.2,1,0,12,16,75.0,2,15,1,0,0,Giorgos Naoum,29.0,cy CYP,RW,24-258,24,12,16,75.0,156,44,9,11,81.8,3,4,75.0,0,0,,0,0.2,0.3,1,0,1,0,2,Giorgos Naoum,29.0,cy CYP,RW,24-258,24,16,16,0,0,0,0,2,0,0,0,0,0,12,0,1,Giorgos Naoum,29.0,cy CYP,RW,24-258,24,1,1,1,0,0,1,1,100.0,0,1,0,1,0,1,0,0,Giorgos Naoum,29.0,cy CYP,RW,24-258,24,19,0,3,3,13,2,19,0,0,,0,,15,72,29,1,0,0,0,0,16,9,Giorgos Naoum,29.0,cy CYP,RW,24-258,24,0,0,0,0,1,0,2,0,1,0,0,0,2,0,0,
J3,Jaime Suárez Juesas,AÉK Lárnaka,UEFA Europa Conference League,6.0,es ESP,LM,28-310,90,0,0,0,0,1,0,0,0,93,1,1,1,0.0,0.0,0.1,5,0,79,87,90.8,15,55,4,0,0,Jaime Suárez Juesas,6.0,es ESP,LM,28-310,90,79,87,90.8,1381,247,28,31,90.3,45,47,95.7,5,5,100.0,0,0.1,0.1,3,11,3,0,15,Jaime Suárez Juesas,6.0,es ESP,LM,28-310,90,87,87,0,0,0,0,0,0,0,0,0,0,79,0,3,Jaime Suárez Juesas,6.0,es ESP,LM,28-310,90,1,0,0,0,1,1,2,50.0,1,1,0,1,1,2,0,0,Jaime Suárez Juesas,6.0,es ESP,LM,28-310,90,93,1,4,62,27,0,93,0,0,,0,,55,294,157,4,1,0,0,0,75,0,Jaime Suárez Juesas,6.0,es ESP,LM,28-310,90,0,0,0,2,2,0,0,1,0,0,0,0,8,0,1,0.0
J3,Luís Gustavo Ledes,AÉK Lárnaka,UEFA Europa Conference League,7.0,pt POR,CM,33-039,90,0,0,0,0,0,0,0,0,91,1,2,1,0.0,0.0,0.0,2,0,69,79,87.3,7,52,0,1,1,Luís Gustavo Ledes,7.0,pt POR,CM,33-039,90,69,79,87.3,1207,222,24,27,88.9,41,46,89.1,3,5,60.0,0,0.0,0.0,0,7,0,0,7,Luís Gustavo Ledes,7.0,pt POR,CM,33-039,90,79,76,3,2,0,0,3,0,1,1,0,0,69,0,0,Luís Gustavo Ledes,7.0,pt POR,CM,33-039,90,1,0,0,1,0,0,0,,0,1,1,0,2,3,1,0,Luís Gustavo Ledes,7.0,pt POR,CM,33-039,90,91,3,13,60,18,0,91,1,1,100.0,0,0.0,52,187,80,0,1,0,3,0,68,0,Luís Gustavo Ledes,7.0,pt POR,CM,33-039,90,0,0,0,0,1,0,3,2,0,0,0,0,1,0,1,0.0
J3,Pere Pons,AÉK Lárnaka,UEFA Europa Conference League,17.0,es ESP,RM,32-259,71,0,0,0,0,1,0,0,0,31,2,0,0,0.1,0.1,0.0,0,0,17,25,68.0,3,8,0,0,0,Pere Pons,17.0,es ESP,RM,32-259,71,17,25,68.0,207,60,11,13,84.6,3,4,75.0,1,1,100.0,0,0.0,0.0,0,2,0,0,3,Pere Pons,17.0,es ESP,RM,32-259,71,25,24,1,0,0,0,1,1,0,0,0,0,17,0,2,Pere Pons,17.0,es ESP,RM,32-259,71,2,0,0,1,1,1,1,100.0,0,0,0,0,0,2,0,0,Pere Pons,17.0,es ESP,RM,32-259,71,31,0,1,18,12,1,31,0,0,,0,,8,13,2,0,0,0,1,1,19,5,Pere Pons,17.0,es ESP,RM,32-259,71,0,0,0,0,1,0,1,0,0,0,0,0,1,3,1,75.0
J3,Mathias Rivas,AÉK Lárnaka,UEFA Europa Conference League,41.0,it ITA,RM,20-183,19,0,0,0,0,0,0,1,0,10,0,0,0,0.0,0.0,0.0,0,0,8,8,100.0,1,4,0,1,0,Mathias Rivas,41.0,it ITA,RM,20-183,19,8,8,100.0,95,9,6,6,100.0,2,2,100.0,0,0,,0,0.0,0.0,0,0,0,0,1,Mathias Rivas,41.0,it ITA,RM,20-183,19,8,8,0,0,0,0,0,0,0,0,0,0,8,0,0,Mathias Rivas,41.0,it ITA,RM,20-183,19,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Mathias Rivas,41.0,it ITA,RM,20-183,19,10,0,0,1,9,1,10,1,0,0.0,1,100.0,4,12,1,0,0,0,1,1,8,2,Mathias Rivas,41.0,it ITA,RM,20-183,19,1,0,0,2,0,0,0,0,0,0,0,0,0,1,1,50.0
J3,Jérémie Gnali,AÉK Lárnaka,UEFA Europa Conference League,93.0,cg CGO,LB,23-082,90,0,0,0,0,0,0,0,0,82,3,1,0,0.0,0.0,0.1,3,0,63,75,84.0,2,61,2,1,1,Jérémie Gnali,93.0,cg CGO,LB,23-082,90,63,75,84.0,1113,112,28,30,93.3,32,34,94.1,3,10,30.0,0,0.1,0.2,3,1,3,1,2,Jérémie Gnali,93.0,cg CGO,LB,23-082,90,75,70,5,0,0,0,4,5,0,0,0,0,63,0,2,Jérémie Gnali,93.0,cg CGO,LB,23-082,90,3,1,3,0,0,2,4,50.0,2,0,0,0,1,4,1,0,Jérémie Gnali,93.0,cg CGO,LB,23-082,90,82,4,17,39,26,1,82,1,1,100.0,0,0.0,61,267,168,2,3,0,1,1,61,8,Jérémie Gnali,93.0,cg CGO,LB,23-082,90,0,0,0,0,0,0,4,1,1,0,0,0,6,0,0,
