,Player,,,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,Player,#,Nation,Pos,Age,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
J4,Prince Adu Kwabena,Viktoria Plzeň,UEFA Europa League,80.0,gh GHA,FW,22-044,90,0,0,0,0,2,1,1,0,54,2,1,1,0.2,0.2,0.1,5,0,21,31,67.7,2,35,7,12,2,Prince Adu Kwabena,80.0,gh GHA,FW,22-044,90,21,31,67.7,268,46,13,13,100.0,6,9,66.7,1,5,20.0,0,0.1,0.0,2,1,0,0,2,Prince Adu Kwabena,80.0,gh GHA,FW,22-044,90,31,30,1,0,0,0,5,0,1,0,0,0,21,0,0,Prince Adu Kwabena,80.0,gh GHA,FW,22-044,90,2,2,0,1,1,2,2,100.0,0,1,0,1,1,3,1,0,Prince Adu Kwabena,80.0,gh GHA,FW,22-044,90,54,0,3,14,38,10,54,12,2,16.7,10,83.3,35,270,133,7,2,5,3,3,36,11,Prince Adu Kwabena,80.0,gh GHA,FW,22-044,90,1,0,0,3,0,1,5,1,2,0,0,0,8,2,1,66.7
J4,Rafiu Durosinmi,Viktoria Plzeň,UEFA Europa League,17.0,ng NGA,"FW,AM",22-309,90,0,0,0,0,2,1,0,0,41,0,0,1,0.2,0.2,0.0,6,0,17,25,68.0,3,18,3,2,1,Rafiu Durosinmi,17.0,ng NGA,"FW,AM",22-309,90,17,25,68.0,260,118,9,10,90.0,3,4,75.0,3,6,50.0,0,0.0,0.1,2,4,1,0,3,Rafiu Durosinmi,17.0,ng NGA,"FW,AM",22-309,90,25,20,5,0,0,0,0,5,0,0,0,0,17,0,3,Rafiu Durosinmi,17.0,ng NGA,"FW,AM",22-309,90,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,2,0,Rafiu Durosinmi,17.0,ng NGA,"FW,AM",22-309,90,41,2,3,12,26,4,41,2,1,50.0,1,50.0,18,81,50,3,1,2,3,3,23,2,Rafiu Durosinmi,17.0,ng NGA,"FW,AM",22-309,90,0,0,0,2,0,0,0,0,0,0,0,0,5,3,9,25.0
J4,Tomáš Ladra,Viktoria Plzeň,UEFA Europa League,18.0,cz CZE,AM,28-196,63,0,0,0,0,2,1,0,0,27,0,0,0,0.0,0.0,0.1,2,0,17,25,68.0,5,13,0,0,0,Tomáš Ladra,18.0,cz CZE,AM,28-196,63,17,25,68.0,373,115,3,5,60.0,7,9,77.8,5,7,71.4,0,0.1,0.0,1,3,0,0,5,Tomáš Ladra,18.0,cz CZE,AM,28-196,63,25,24,1,0,0,0,1,1,0,0,0,0,17,0,1,Tomáš Ladra,18.0,cz CZE,AM,28-196,63,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Tomáš Ladra,18.0,cz CZE,AM,28-196,63,27,1,2,14,12,0,27,0,0,,0,,13,40,20,0,0,0,0,0,17,1,Tomáš Ladra,18.0,cz CZE,AM,28-196,63,0,0,0,1,1,0,1,0,0,0,0,0,3,0,0,
J4,Denis Višinský,Viktoria Plzeň,UEFA Europa League,9.0,cz CZE,FW,22-230,27,0,0,0,0,3,1,0,0,16,0,0,0,0.5,0.5,0.0,0,0,7,8,87.5,0,8,0,3,0,Denis Višinský,9.0,cz CZE,FW,22-230,27,7,8,87.5,109,15,3,3,100.0,4,4,100.0,0,0,,0,0.0,0.0,0,1,0,0,0,Denis Višinský,9.0,cz CZE,FW,22-230,27,8,8,0,0,0,0,0,0,0,0,0,0,7,0,1,Denis Višinský,9.0,cz CZE,FW,22-230,27,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Denis Višinský,9.0,cz CZE,FW,22-230,27,16,0,2,5,9,4,16,3,0,0.0,3,100.0,8,21,2,0,0,1,1,0,10,2,Denis Višinský,9.0,cz CZE,FW,22-230,27,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
J4,Matej Valenta,Viktoria Plzeň,UEFA Europa League,32.0,cz CZE,CM,25-270,63,0,0,0,0,1,0,1,0,29,1,4,0,0.1,0.1,0.1,1,0,20,22,90.9,0,13,0,0,0,Matej Valenta,32.0,cz CZE,CM,25-270,63,20,22,90.9,332,118,7,7,100.0,10,10,100.0,1,2,50.0,0,0.1,0.1,1,3,0,0,0,Matej Valenta,32.0,cz CZE,CM,25-270,63,22,21,1,0,0,0,1,0,1,1,0,0,20,0,0,Matej Valenta,32.0,cz CZE,CM,25-270,63,1,0,1,0,0,0,0,,0,0,0,0,4,5,0,0,Matej Valenta,32.0,cz CZE,CM,25-270,63,29,0,9,15,6,2,29,0,0,,0,,13,37,28,0,0,0,0,0,16,0,Matej Valenta,32.0,cz CZE,CM,25-270,63,1,0,0,1,0,0,1,4,0,0,0,0,3,0,0,
J4,Adrian Zeljković,Viktoria Plzeň,UEFA Europa League,85.0,si SVN,CM,23-079,27,0,0,0,0,0,0,0,0,8,2,1,1,0.0,0.0,0.0,0,0,3,4,75.0,1,1,0,0,0,Adrian Zeljković,85.0,si SVN,CM,23-079,27,3,4,75.0,50,39,1,1,100.0,2,2,100.0,0,0,,0,0.0,0.0,0,0,0,0,1,Adrian Zeljković,85.0,si SVN,CM,23-079,27,4,4,0,0,0,0,1,0,0,0,0,0,3,0,1,Adrian Zeljković,85.0,si SVN,CM,23-079,27,2,1,1,1,0,1,2,50.0,1,1,0,1,1,3,0,0,Adrian Zeljković,85.0,si SVN,CM,23-079,27,8,0,3,3,2,0,8,0,0,,0,,1,2,0,0,0,0,0,0,3,0,Adrian Zeljković,85.0,si SVN,CM,23-079,27,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,100.0
J4,Lukáš Červ,Viktoria Plzeň,UEFA Europa League,6.0,cz CZE,CM,24-210,87,0,0,0,0,1,0,0,0,33,0,5,0,0.0,0.0,0.1,2,0,21,25,84.0,2,18,3,2,2,Lukáš Červ,6.0,cz CZE,CM,24-210,87,21,25,84.0,381,181,8,10,80.0,11,12,91.7,2,2,100.0,0,0.1,0.0,1,2,0,0,2,Lukáš Červ,6.0,cz CZE,CM,24-210,87,25,24,1,0,0,0,0,0,0,0,0,0,21,0,0,Lukáš Červ,6.0,cz CZE,CM,24-210,87,0,0,0,0,0,0,2,0.0,2,0,0,0,5,5,0,0,Lukáš Červ,6.0,cz CZE,CM,24-210,87,33,1,8,21,6,1,33,2,2,100.0,0,0.0,18,114,62,3,3,0,1,0,18,2,Lukáš Červ,6.0,cz CZE,CM,24-210,87,0,0,0,1,2,0,0,5,0,0,0,0,9,0,1,0.0
J4,Svetozar Marković,Viktoria Plzeň,UEFA Europa League,3.0,rs SRB,CM,25-228,3,0,0,0,0,0,0,1,0,1,0,0,0,0.0,0.0,0.0,0,0,1,1,100.0,0,0,0,0,0,Svetozar Marković,3.0,rs SRB,CM,25-228,3,1,1,100.0,8,8,1,1,100.0,0,0,,0,0,,0,0.0,0.0,0,1,0,0,0,Svetozar Marković,3.0,rs SRB,CM,25-228,3,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,Svetozar Marković,3.0,rs SRB,CM,25-228,3,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,Svetozar Marković,3.0,rs SRB,CM,25-228,3,1,0,0,1,0,0,1,0,0,,0,,0,0,0,0,0,0,0,0,0,0,Svetozar Marković,3.0,rs SRB,CM,25-228,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
J4,Cheick Souaré,Viktoria Plzeň,UEFA Europa League,19.0,fr FRA,WB,23-064,90,0,0,0,0,0,0,0,0,48,0,1,1,0.0,0.0,0.1,3,0,30,46,65.2,6,18,1,1,0,Cheick Souaré,19.0,fr FRA,WB,23-064,90,30,46,65.2,477,237,15,17,88.2,10,13,76.9,3,11,27.3,0,0.1,0.1,2,3,1,1,6,Cheick Souaré,19.0,fr FRA,WB,23-064,90,46,33,13,2,0,0,12,3,8,6,0,0,30,0,2,Cheick Souaré,19.0,fr FRA,WB,23-064,90,0,0,0,0,0,0,0,,0,1,0,1,1,1,0,0,Cheick Souaré,19.0,fr FRA,WB,23-064,90,48,1,13,11,26,0,48,1,0,0.0,1,100.0,18,95,15,1,0,0,1,0,24,4,Cheick Souaré,19.0,fr FRA,WB,23-064,90,0,0,0,0,0,0,12,1,0,0,0,0,7,1,0,100.0
J4,Amar Memić,Viktoria Plzeň,UEFA Europa League,99.0,ba BIH,WB,24-290,72,0,0,0,0,1,0,0,0,36,0,1,2,0.0,0.0,0.3,4,0,13,19,68.4,3,18,2,6,1,Amar Memić,99.0,ba BIH,WB,24-290,72,13,19,68.4,237,120,4,5,80.0,7,9,77.8,1,2,50.0,0,0.3,0.1,2,2,1,0,3,Amar Memić,99.0,ba BIH,WB,24-290,72,19,18,1,0,0,0,2,1,0,0,0,0,13,0,2,Amar Memić,99.0,ba BIH,WB,24-290,72,0,0,0,0,0,0,2,0.0,2,2,0,2,1,1,2,0,Amar Memić,99.0,ba BIH,WB,24-290,72,36,0,3,11,23,1,36,6,1,16.7,4,66.7,18,117,49,2,2,1,3,1,22,5,Amar Memić,99.0,ba BIH,WB,24-290,72,0,0,0,0,1,0,2,1,0,0,0,0,3,1,1,50.0
