,Player,,,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,Player,#,Nation,Pos,Age,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
J4,Youssef Chermiti,Rangers,UEFA Europa League,9.0,pt POR,FW,21-166,72,0,0,0,0,4,1,0,0,26,0,0,0,0.3,0.3,0.0,1,0,7,12,58.3,0,16,1,1,1,Youssef Chermiti,9.0,pt POR,FW,21-166,72,7,12,58.3,70,0,6,8,75.0,1,3,33.3,0,0,,0,0.0,0.0,0,0,0,0,0,Youssef Chermiti,9.0,pt POR,FW,21-166,72,12,12,0,0,0,0,0,0,0,0,0,0,7,0,1,Youssef Chermiti,9.0,pt POR,FW,21-166,72,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,Youssef Chermiti,9.0,pt POR,FW,21-166,72,26,2,2,13,11,6,26,1,1,100.0,0,0.0,16,63,26,1,1,2,3,1,20,4,Youssef Chermiti,9.0,pt POR,FW,21-166,72,0,0,0,1,1,1,0,0,0,0,0,0,1,4,5,44.4
J4,Bojan Miovski,Rangers,UEFA Europa League,28.0,mk MKD,FW,26-135,18,0,0,0,0,1,0,0,0,4,0,0,0,0.3,0.3,0.0,0,0,2,3,66.7,0,2,0,0,0,Bojan Miovski,28.0,mk MKD,FW,26-135,18,2,3,66.7,11,0,1,1,100.0,0,1,0.0,0,0,,0,0.0,0.0,0,0,0,0,0,Bojan Miovski,28.0,mk MKD,FW,26-135,18,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0,Bojan Miovski,28.0,mk MKD,FW,26-135,18,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,1,Bojan Miovski,28.0,mk MKD,FW,26-135,18,4,0,2,0,2,1,4,0,0,,0,,2,9,3,0,0,0,0,0,3,1,Bojan Miovski,28.0,mk MKD,FW,26-135,18,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0.0
J4,Mikey Moore,Rangers,UEFA Europa League,47.0,eng ENG,"AM,RW,LW",18-087,80,0,0,0,0,2,0,0,0,29,1,0,0,0.1,0.1,0.2,4,0,14,19,73.7,4,24,2,5,2,Mikey Moore,47.0,eng ENG,"AM,RW,LW",18-087,80,14,19,73.7,233,82,6,6,100.0,6,9,66.7,1,1,100.0,0,0.2,0.4,2,3,2,0,4,Mikey Moore,47.0,eng ENG,"AM,RW,LW",18-087,80,19,18,0,0,1,0,1,0,0,0,0,0,14,1,0,Mikey Moore,47.0,eng ENG,"AM,RW,LW",18-087,80,1,1,0,1,0,0,0,,0,0,0,0,0,1,0,0,Mikey Moore,47.0,eng ENG,"AM,RW,LW",18-087,80,29,0,3,15,12,2,29,5,2,40.0,3,60.0,24,155,50,2,1,1,0,3,23,4,Mikey Moore,47.0,eng ENG,"AM,RW,LW",18-087,80,0,0,0,1,2,0,1,0,1,0,0,0,3,0,1,0.0
J4,Findlay Curtis,Rangers,UEFA Europa League,52.0,sct SCO,RW,19-036,10,0,0,0,0,0,0,0,0,7,0,0,1,0.0,0.0,0.0,0,0,1,2,50.0,0,3,0,2,0,Findlay Curtis,52.0,sct SCO,RW,19-036,10,1,2,50.0,11,0,1,1,100.0,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,Findlay Curtis,52.0,sct SCO,RW,19-036,10,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,Findlay Curtis,52.0,sct SCO,RW,19-036,10,0,0,0,0,0,0,0,,0,1,0,1,0,0,1,0,Findlay Curtis,52.0,sct SCO,RW,19-036,10,7,1,1,4,2,0,7,2,0,0.0,2,100.0,3,11,4,0,0,0,0,0,4,2,Findlay Curtis,52.0,sct SCO,RW,19-036,10,0,0,0,2,2,0,0,0,0,0,0,0,1,0,0,
J4,Djeidi Gassama,Rangers,UEFA Europa League,23.0,fr FRA,"AM,RW",22-057,60,0,0,0,0,0,0,0,0,15,0,1,0,0.0,0.0,0.0,3,0,5,8,62.5,0,12,2,4,2,Djeidi Gassama,23.0,fr FRA,"AM,RW",22-057,60,5,8,62.5,41,6,2,3,66.7,1,2,50.0,0,1,0.0,0,0.0,0.0,0,1,0,0,0,Djeidi Gassama,23.0,fr FRA,"AM,RW",22-057,60,8,8,0,0,0,0,2,0,0,0,0,0,5,0,0,Djeidi Gassama,23.0,fr FRA,"AM,RW",22-057,60,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,Djeidi Gassama,23.0,fr FRA,"AM,RW",22-057,60,15,0,0,5,11,2,15,4,2,50.0,2,50.0,12,84,34,2,0,1,4,1,13,1,Djeidi Gassama,23.0,fr FRA,"AM,RW",22-057,60,0,0,0,0,4,0,2,1,0,0,0,0,1,0,2,0.0
J4,Danilo,Rangers,UEFA Europa League,99.0,br BRA,AM,26-213,30,0,0,0,0,2,1,0,0,14,0,0,0,0.2,0.2,0.0,0,0,7,8,87.5,2,7,0,0,0,Danilo,99.0,br BRA,AM,26-213,30,7,8,87.5,140,55,3,3,100.0,3,3,100.0,1,1,100.0,0,0.0,0.0,0,2,0,0,2,Danilo,99.0,br BRA,AM,26-213,30,8,7,0,0,0,0,0,0,0,0,0,0,7,1,0,Danilo,99.0,br BRA,AM,26-213,30,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,Danilo,99.0,br BRA,AM,26-213,30,14,0,4,4,6,1,14,0,0,,0,,7,24,0,0,0,0,1,1,8,3,Danilo,99.0,br BRA,AM,26-213,30,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
J4,Nicolas Raskin,Rangers,UEFA Europa League,43.0,be BEL,"CM,DM",24-256,60,0,0,0,0,1,0,0,0,35,2,0,1,0.0,0.0,0.0,0,0,27,29,93.1,2,19,1,1,0,Nicolas Raskin,43.0,be BEL,"CM,DM",24-256,60,27,29,93.1,390,74,16,17,94.1,11,11,100.0,0,1,0.0,0,0.0,0.0,0,2,0,0,2,Nicolas Raskin,43.0,be BEL,"CM,DM",24-256,60,29,27,2,0,0,0,0,1,0,0,0,0,27,0,0,Nicolas Raskin,43.0,be BEL,"CM,DM",24-256,60,2,0,1,1,0,0,0,,0,1,0,1,0,2,0,1,Nicolas Raskin,43.0,be BEL,"CM,DM",24-256,60,35,0,8,23,4,0,35,1,0,0.0,1,100.0,19,81,34,1,0,0,0,1,24,1,Nicolas Raskin,43.0,be BEL,"CM,DM",24-256,60,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,
J4,Mohamed Diomandé,Rangers,UEFA Europa League,10.0,ci CIV,DM,24-007,30,0,0,0,0,0,0,0,0,17,1,0,0,0.0,0.0,0.0,2,0,13,14,92.9,6,10,0,1,0,Mohamed Diomandé,10.0,ci CIV,DM,24-007,30,13,14,92.9,220,90,7,7,100.0,3,3,100.0,2,2,100.0,0,0.0,0.0,0,1,0,0,6,Mohamed Diomandé,10.0,ci CIV,DM,24-007,30,14,14,0,0,0,0,0,0,0,0,0,0,13,0,1,Mohamed Diomandé,10.0,ci CIV,DM,24-007,30,1,0,0,1,0,0,0,,0,0,0,0,0,1,0,0,Mohamed Diomandé,10.0,ci CIV,DM,24-007,30,17,0,4,12,1,0,17,1,0,0.0,0,0.0,10,49,20,0,0,0,0,1,13,0,Mohamed Diomandé,10.0,ci CIV,DM,24-007,30,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,
J4,Connor Barron,Rangers,UEFA Europa League,8.0,sct SCO,"DM,CM",23-069,90,0,0,0,0,0,0,0,0,42,2,1,0,0.0,0.0,0.0,0,0,26,35,74.3,2,23,1,0,0,Connor Barron,8.0,sct SCO,"DM,CM",23-069,90,26,35,74.3,430,97,15,16,93.8,8,13,61.5,3,4,75.0,0,0.0,0.0,0,2,1,0,2,Connor Barron,8.0,sct SCO,"DM,CM",23-069,90,35,33,2,0,0,0,2,0,0,0,0,0,26,0,1,Connor Barron,8.0,sct SCO,"DM,CM",23-069,90,2,2,1,1,0,1,2,50.0,1,0,0,0,1,3,3,0,Connor Barron,8.0,sct SCO,"DM,CM",23-069,90,42,4,14,23,6,1,42,0,0,,0,,23,96,31,1,0,0,1,2,29,2,Connor Barron,8.0,sct SCO,"DM,CM",23-069,90,0,0,0,3,0,0,2,1,2,0,0,0,1,0,0,
J4,Jayden Meghoma,Rangers,UEFA Europa League,30.0,eng ENG,WB,19-131,45,0,0,0,0,0,0,0,0,20,0,0,0,0.0,0.0,0.0,0,0,14,17,82.4,1,12,0,1,0,Jayden Meghoma,30.0,eng ENG,WB,19-131,45,14,17,82.4,244,51,7,8,87.5,5,6,83.3,2,2,100.0,0,0.0,0.0,0,0,0,0,1,Jayden Meghoma,30.0,eng ENG,WB,19-131,45,17,12,5,2,0,0,0,3,0,0,0,0,14,0,1,Jayden Meghoma,30.0,eng ENG,WB,19-131,45,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,Jayden Meghoma,30.0,eng ENG,WB,19-131,45,20,1,6,13,2,0,20,1,0,0.0,1,100.0,12,19,8,0,0,0,2,0,11,2,Jayden Meghoma,30.0,eng ENG,WB,19-131,45,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,
