Team,League,Game Week,Possession,Passing Accuracy,Shots on Target,Saves
Marseille,UEFA Champions League,J2,48%,433 of 504 — 86%,6 of 9 — 67%,2 of 2 — 100%
Ajax,UEFA Champions League,J2,52%,86% — 476 of 551,15% — 2 of 13,33% — 2 of 6
