Game Week,Player,Team,League,Nation,Age,Min,SoTA,GA,Saves,Save%,PSxG,Cmp,Att,Cmp%,Att (GK),Thr,Launch%,AvgLen,Att,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,AvgDist
J5,Anthony Lopes,Nantes,French Ligue 1,pt POR,34-354,90,4,2,2,75.0,1.6,5,6,83.3,24,4,20.8,27.2,5,20.0,31.2,10,0,0.0,1,13.8
J5,Brice Samba,Rennes,French Ligue 1,fr FRA,31-148,90,4,2,1,50.0,1.8,6,22,27.3,45,3,40.0,35.4,6,66.7,51.7,15,0,0.0,0,18.3
