Game Week,Player,Team,League,Nation,Age,Min,SoTA,GA,Saves,Save%,PSxG,Cmp,Att,Cmp%,Att (GK),Thr,Launch%,AvgLen,Att,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,AvgDist
J6,Finn Dahmen,Augsburg,German Bundesliga,de GER,27-191,90,4,1,3,75.0,1.4,12,30,40.0,44,3,40.9,38.4,12,100.0,69.2,14,0,0.0,1,13.8
J6,Kamil Grabara,Wolfsburg,German Bundesliga,pl POL,26-269,90,5,3,2,40.0,3.2,2,8,25.0,46,5,17.4,27.8,2,0.0,18.5,16,0,0.0,1,13.7
