Team,League,Game Week,Possession,Passing Accuracy,Shots on Target,Saves
Lille,UEFA Europa League,J1,55%,454 of 564 — 80%,4 of 17 — 24%,2 of 3 — 66%
Brann,UEFA Europa League,J1,45%,78% — 364 of 465,25% — 3 of 12,50% — 2 of 4
