Game Week,Player,Team,League,Nation,Age,Min,SoTA,GA,Saves,Save%,PSxG,Cmp,Att,Cmp%,Att (GK),Thr,Launch%,AvgLen,Att,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,AvgDist
J8,Giorgi Mamardashvili,Liverpool,English Premier League,ge GEO,25-020,90,4,2,2,50.0,1.0,5,9,55.6,34,6,23.5,31.0,3,33.3,28.3,10,0,0.0,3,18.2
J8,Senne Lammens,Manchester Utd,English Premier League,be BEL,23-104,90,6,1,5,83.3,2.3,8,43,18.6,29,1,89.7,58.7,18,94.4,67.7,30,2,6.7,0,4.3
