,Player,,,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,Player,#,Nation,Pos,Age,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
J4,Dušan Vlahović,Juventus,UEFA Champions League,9.0,rs SRB,FW,25-280,82,1,0,0,0,6,6,0,0,28,0,0,0,0.9,0.9,0.1,3,0,14,21,66.7,1,20,1,0,0,Dušan Vlahović,9.0,rs SRB,FW,25-280,82,14,21,66.7,202,39,9,13,69.2,4,7,57.1,1,1,100.0,0,0.1,0.0,1,1,0,0,1,Dušan Vlahović,9.0,rs SRB,FW,25-280,82,21,21,0,0,0,0,0,0,0,0,0,0,14,0,0,Dušan Vlahović,9.0,rs SRB,FW,25-280,82,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Dušan Vlahović,9.0,rs SRB,FW,25-280,82,28,0,1,9,18,5,28,0,0,,0,,20,75,20,1,0,0,1,0,27,6,Dušan Vlahović,9.0,rs SRB,FW,25-280,82,0,0,0,1,0,0,0,0,0,0,0,0,1,1,4,20.0
J4,Vasilije Adžić,Juventus,UEFA Champions League,17.0,me MNE,CM,19-176,8,0,0,0,0,0,0,0,0,11,1,0,0,0.0,0.0,0.0,1,0,8,9,88.9,2,3,0,0,0,Vasilije Adžić,17.0,me MNE,CM,19-176,8,8,9,88.9,139,21,3,3,100.0,5,5,100.0,0,1,0.0,0,0.0,0.0,0,1,0,0,2,Vasilije Adžić,17.0,me MNE,CM,19-176,8,9,9,0,0,0,0,0,0,0,0,0,0,8,0,0,Vasilije Adžić,17.0,me MNE,CM,19-176,8,1,1,1,0,0,1,3,33.3,2,0,0,0,0,1,0,0,Vasilije Adžić,17.0,me MNE,CM,19-176,8,11,1,2,6,3,0,11,0,0,,0,,3,9,6,0,0,0,0,0,7,0,Vasilije Adžić,17.0,me MNE,CM,19-176,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0.0
J4,Kenan Yıldız,Juventus,UEFA Champions League,10.0,tr TUR,"AM,FW",20-184,86,0,0,0,0,0,0,0,0,45,0,1,1,0.0,0.0,0.1,5,1,26,37,70.3,3,30,7,4,2,Kenan Yıldız,10.0,tr TUR,"AM,FW",20-184,86,26,37,70.3,421,134,13,17,76.5,11,12,91.7,1,5,20.0,0,0.1,0.4,2,3,2,0,3,Kenan Yıldız,10.0,tr TUR,"AM,FW",20-184,86,37,34,3,1,1,0,7,0,2,1,1,0,26,0,2,Kenan Yıldız,10.0,tr TUR,"AM,FW",20-184,86,0,0,0,0,0,0,0,,0,1,0,1,1,1,0,0,Kenan Yıldız,10.0,tr TUR,"AM,FW",20-184,86,45,0,4,18,23,6,45,4,2,50.0,2,50.0,30,258,173,7,3,5,1,0,32,4,Kenan Yıldız,10.0,tr TUR,"AM,FW",20-184,86,0,0,0,3,3,0,7,1,0,0,0,0,3,0,0,
J4,Jonathan David,Juventus,UEFA Champions League,30.0,ca CAN,FW,25-294,4,0,0,0,0,1,1,0,0,7,0,0,0,0.2,0.2,0.0,1,0,3,4,75.0,0,5,1,0,0,Jonathan David,30.0,ca CAN,FW,25-294,4,3,4,75.0,36,0,2,3,66.7,1,1,100.0,0,0,,0,0.0,0.0,0,0,0,0,0,Jonathan David,30.0,ca CAN,FW,25-294,4,4,4,0,0,0,0,0,0,0,0,0,0,3,0,0,Jonathan David,30.0,ca CAN,FW,25-294,4,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Jonathan David,30.0,ca CAN,FW,25-294,4,7,0,0,2,5,3,7,0,0,,0,,5,22,13,1,0,1,1,0,6,4,Jonathan David,30.0,ca CAN,FW,25-294,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
J4,Francisco Conceição,Juventus,UEFA Champions League,7.0,pt POR,AM,22-325,71,0,0,0,0,1,0,0,0,39,0,0,0,0.1,0.1,0.0,5,0,30,33,90.9,6,30,3,2,2,Francisco Conceição,7.0,pt POR,AM,22-325,71,30,33,90.9,611,170,13,13,100.0,10,10,100.0,7,9,77.8,0,0.0,0.2,1,5,2,2,6,Francisco Conceição,7.0,pt POR,AM,22-325,71,33,32,1,0,0,0,4,0,1,0,0,0,30,0,1,Francisco Conceição,7.0,pt POR,AM,22-325,71,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Francisco Conceição,7.0,pt POR,AM,22-325,71,39,0,4,14,22,2,39,2,2,100.0,0,0.0,30,235,133,3,0,1,2,1,32,5,Francisco Conceição,7.0,pt POR,AM,22-325,71,0,0,0,3,2,0,4,0,0,0,0,0,3,0,1,0.0
J4,Edon Zhegrova,Juventus,UEFA Champions League,11.0,xk KVX,AM,26-218,19,0,0,0,0,0,0,0,0,12,0,0,0,0.0,0.0,0.0,2,0,7,10,70.0,1,9,1,3,1,Edon Zhegrova,11.0,xk KVX,AM,26-218,19,7,10,70.0,107,27,4,5,80.0,3,4,75.0,0,1,0.0,0,0.0,0.0,0,0,1,0,1,Edon Zhegrova,11.0,xk KVX,AM,26-218,19,10,9,1,1,0,0,1,0,0,0,0,0,7,0,0,Edon Zhegrova,11.0,xk KVX,AM,26-218,19,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Edon Zhegrova,11.0,xk KVX,AM,26-218,19,12,0,1,3,8,1,12,3,1,33.3,0,0.0,9,42,16,1,0,1,1,0,11,0,Edon Zhegrova,11.0,xk KVX,AM,26-218,19,0,0,0,0,3,0,1,0,0,0,0,0,1,0,0,
J4,Khéphren Thuram,Juventus,UEFA Champions League,19.0,fr FRA,CM,24-223,71,0,1,0,0,3,1,1,0,61,0,2,1,0.2,0.2,0.6,3,1,46,49,93.9,2,33,2,0,0,Khéphren Thuram,19.0,fr FRA,CM,24-223,71,46,49,93.9,774,217,24,24,100.0,17,18,94.4,5,6,83.3,1,0.6,0.4,3,2,0,0,2,Khéphren Thuram,19.0,fr FRA,CM,24-223,71,49,47,2,2,0,0,0,0,0,0,0,0,46,0,1,Khéphren Thuram,19.0,fr FRA,CM,24-223,71,0,0,0,0,0,0,0,,0,1,1,0,2,2,1,0,Khéphren Thuram,19.0,fr FRA,CM,24-223,71,61,2,11,29,21,2,61,0,0,,0,,33,163,96,2,2,1,2,0,38,3,Khéphren Thuram,19.0,fr FRA,CM,24-223,71,1,0,0,1,0,0,0,2,0,0,0,0,8,1,0,100.0
J4,Filip Kostić,Juventus,UEFA Champions League,18.0,rs SRB,WB,33-003,19,0,0,0,0,3,1,0,0,17,1,0,0,0.1,0.1,0.0,0,0,6,11,54.5,1,4,0,0,0,Filip Kostić,18.0,rs SRB,WB,33-003,19,6,11,54.5,97,29,3,4,75.0,3,5,60.0,0,2,0.0,0,0.0,0.0,0,0,1,0,1,Filip Kostić,18.0,rs SRB,WB,33-003,19,11,9,2,0,0,0,3,1,1,0,1,0,6,0,0,Filip Kostić,18.0,rs SRB,WB,33-003,19,1,1,0,1,0,1,2,50.0,1,0,0,0,0,1,0,0,Filip Kostić,18.0,rs SRB,WB,33-003,19,17,0,2,6,9,2,17,0,0,,0,,4,5,4,0,0,0,1,0,5,0,Filip Kostić,18.0,rs SRB,WB,33-003,19,0,0,0,0,0,0,3,0,1,0,0,0,1,0,0,
J4,Manuel Locatelli,Juventus,UEFA Champions League,5.0,it ITA,CM,27-300,82,0,0,0,0,2,0,0,0,71,2,3,2,0.0,0.0,0.0,1,0,55,63,87.3,2,37,0,0,0,Manuel Locatelli,5.0,it ITA,CM,27-300,82,55,63,87.3,957,393,23,24,95.8,28,33,84.8,2,2,100.0,0,0.0,0.0,0,10,0,0,2,Manuel Locatelli,5.0,it ITA,CM,27-300,82,63,56,7,5,0,1,0,0,0,0,0,0,55,0,2,Manuel Locatelli,5.0,it ITA,CM,27-300,82,2,0,1,1,0,1,3,33.3,2,2,1,1,3,5,0,0,Manuel Locatelli,5.0,it ITA,CM,27-300,82,71,4,20,39,13,0,71,0,0,,0,,37,72,26,0,1,0,0,1,48,0,Manuel Locatelli,5.0,it ITA,CM,27-300,82,0,0,0,2,2,0,0,3,0,0,0,0,3,2,0,100.0
J4,Fabio Miretti,Juventus,UEFA Champions League,21.0,it ITA,CM,22-093,8,0,0,0,0,0,0,0,0,16,1,0,1,0.0,0.0,0.0,1,0,12,14,85.7,3,8,1,0,0,Fabio Miretti,21.0,it ITA,CM,22-093,8,12,14,85.7,276,76,2,2,100.0,7,7,100.0,3,4,75.0,0,0.0,0.0,1,2,0,0,3,Fabio Miretti,21.0,it ITA,CM,22-093,8,14,12,2,1,0,0,2,0,1,0,1,0,12,0,0,Fabio Miretti,21.0,it ITA,CM,22-093,8,1,0,0,1,0,0,1,0.0,1,1,0,1,0,1,0,0,Fabio Miretti,21.0,it ITA,CM,22-093,8,16,0,3,9,4,1,16,0,0,,0,,8,48,34,1,0,0,0,0,11,1,Fabio Miretti,21.0,it ITA,CM,22-093,8,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,
